frame,time_sec,route_a_anchor_x,route_a_anchor_y,route_a_tip_x,route_a_tip_y,x_route_a_px,anchor_x,anchor_y,tip_x,tip_y,x_px,x_fit_px,kappa_fit_px_inv,quality,centerline_points,quadratic_rmse_px,circle_rmse_px,model_name,route_c_anchor_x,route_c_anchor_y,route_c_tip_x,route_c_tip_y,route_c_axis_theta_rad,x_route_c_px,kappa_route_c_px_inv,x_route_a_smooth,x_fit_smooth,x_route_c_smooth,kappa_fit_smooth,kappa_route_c_smooth
124,4.133333333333334,569.0,0.0,278.0,400.0,494.65240320855617,574.8947368421052,1.0315789473684212,278.4305761413044,399.61109934782604,496.7460444358758,496.7460444358758,0.00563105838598032,0.23148112989520994,477,1.2456105377319011,1.667583139309659,quadratic,573.4788454752868,0.7735068836736543,277.9362739456463,399.6285649292678,2.208497899504389,496.4179377449076,0.005643161688959257,494.65240320855617,496.7460444358758,496.4179377449076,0.005652488784550281,0.005643161688959257
125,4.166666666666667,569.0,0.0,278.0,401.0,495.46140112020834,574.8947368421052,1.0315789473684212,278.31945945136994,400.21030888493146,497.2932269737418,497.2932269737418,0.0056605317982289126,0.2550941616265236,477,1.3266341268199795,1.8862410798755636,quadratic,573.4750564942294,0.7739614128012335,278.0886906991718,399.870118450356,2.2079560379548937,496.5187284078579,0.005638384259719243,495.2413553006251,496.861866157655,496.5187284078579,0.005643903255105646,0.005638384259719243
126,4.2,569.0,0.0,278.0,401.0,495.46140112020834,574.2715501834331,1.1113775998207924,278.32353160240143,400.2184864561137,496.861866157655,496.861866157655,0.005643903255105646,0.2502027216391012,478,1.2376560085621988,1.8832321010282227,quadratic,573.4436609198453,0.7780938063983076,278.2453684095366,400.062016286573,2.207426642120251,496.5578341463922,0.0056303081476522816,495.46140112020834,497.09298476159165,496.5578341463922,0.00563105838598032,0.0056303081476522816
127,4.233333333333333,569.0,0.0,278.0,401.0,495.46140112020834,574.8947368421052,1.0315789473684212,278.32353160240143,400.2184864561137,497.29736265510803,497.29736265510803,0.005550279828063507,0.24211982932363213,478,1.3257045315253222,1.896755854327821,quadratic,573.4779155006361,0.7739452733059419,278.40070750727773,400.2457336677115,2.207005713392321,496.6369583510478,0.005617409743006237,495.46140112020834,497.2932269737418,496.6369583510478,0.005613534754366541,0.005617409743006237
128,4.266666666666667,569.0,0.0,278.0,401.0,495.46140112020834,574.8947368421052,1.0315789473684212,278.4305761413044,400.61109934782604,497.54878323988487,497.54878323988487,0.005558492567839411,0.25332100276314656,476,1.3181540369901723,1.8406016501933853,quadratic,573.4844033278196,0.7734664782175987,278.5637906630345,400.44537054852714,2.2065127508721054,496.70494126569633,0.005611750481182501,495.46140112020834,497.29736265510803,496.70494126569633,0.005606233678835425,0.005611750481182501
129,4.3,569.0,0.0,278.0,400.0,494.65240320855617,574.3836717246782,1.1593862832731494,278.74358858247797,400.31135564310154,496.71455928345455,496.71455928345455,0.005613534754366541,0.24221758743635888,479,1.3988646933309776,1.5110952303726497,quadratic,573.4688822941293,0.7787912200738678,278.74096724759636,400.5933106740229,2.2060301066709367,496.70533908331265,0.0056099490027506135,495.46140112020834,497.50567665933636,496.70533908331265,0.0056001982053093535,0.0056099490027506135
130,4.333333333333333,569.0,0.0,279.0,402.0,495.68538408954527,575.25,1.0,279.31945945136994,401.21030888493146,497.73805979367967,497.73805979367967,0.005606233678835425,0.22982445065168539,477,1.2663794371765125,1.720064879057314,quadratic,573.5227076574884,0.7695937951760008,278.9449574070795,400.8436164814749,2.2054768880824596,496.8251951853785,0.005604345502692839,495.68538408954527,497.54878323988487,496.8251951853785,0.005587360688246124,0.005604345502692839
131,4.366666666666666,569.0,0.0,279.0,402.0,495.68538408954527,574.8947368421052,1.0315789473684212,279.32353160240143,401.2184864561137,497.50567665933636,497.50567665933636,0.005587360688246124,0.24781224128552043,477,1.280514751168013,1.6536886146898706,quadratic,573.5187182759173,0.7693433554615889,279.10458074937895,401.0161335662738,2.2050055583700336,496.86736404150486,0.005597987192256204,495.68538408954527,497.73805979367967,496.86736404150486,0.005578335371864752,0.005597987192256204
132,4.4,569.0,0.0,279.0,402.0,495.68538408954527,575.25,1.0,279.32353160240143,401.2184864561137,497.74221400188407,497.74221400188407,0.005578335371864752,0.23186946612969822,477,1.3416823485252072,1.7081637597167507,quadratic,573.5484594874501,0.7661801500230451,279.26159703770224,401.180541824636,2.204599425961935,496.9269749629261,0.005592417884798401,495.68538408954527,497.74221400188407,496.9269749629261,0.005564933281312261,0.005592417884798401
133,4.433333333333334,569.0,0.0,279.0,402.0,495.68538408954527,575.25,1.0,279.4305761413044,401.61109934782604,497.99436186844963,497.99436186844963,0.005552389311411049,0.25019934228777635,476,1.3733191140193788,1.6556673685607761,quadratic,573.5601034336075,0.7646755609090639,279.4241092144253,401.3600981731634,2.2041390616400616,496.9835769049089,0.005585989347072114,495.68538408954527,497.80037711609054,496.9835769049089,0.005578335371864752,0.005585989347072114
134,4.466666666666667,569.0,0.0,279.0,402.0,495.68538408954527,575.25,1.0,279.5769219158113,401.4780223097682,497.80037711609054,497.80037711609054,0.0056001982053093535,0.24271368059546636,477,1.3858296133588566,1.6097714177833746,quadratic,573.5693616053461,0.7634446414702469,279.5916606582757,401.51037467136183,2.20370192657219,497.01206281387977,0.005584625069875337,495.68538408954527,497.80037711609054,497.01206281387977,0.005587360688246124,0.005584625069875337
135,4.5,569.0,0.0,279.0,402.0,495.68538408954527,575.25,1.0,279.87353160240144,401.9684864561137,498.0190610949988,498.0190610949988,0.005543222778224716,0.2383573690636463,477,1.4123540311168077,1.6897373180081738,quadratic,573.5766098590148,0.7624438291061015,279.76733469002784,401.6860421861277,2.203218476311949,497.0549485669244,0.005576675983335496,495.68538408954527,497.94953128188524,497.0549485669244,0.005587360688246124,0.005576675983335496
136,4.533333333333333,569.0,0.0,279.0,402.0,495.68538408954527,575.25,1.0,279.87353160240144,401.9684864561137,498.0190610949988,498.0190610949988,0.005564933281312261,0.24558152759768848,477,1.4624746252914445,1.69847214573838,quadratic,573.5821478634737,0.7616345830867688,279.94385638520004,401.8184759959437,2.2027825641094974,497.06140090167634,0.005574014558847418,495.68538408954527,497.9537083259993,497.06140090167634,0.005578335371864752,0.005574014558847418
137,4.566666666666666,569.0,0.0,280.0,403.0,495.913298873906,575.25,1.0,280.31945945136994,402.21030888493146,497.94953128188524,497.94953128188524,0.005490867465927294,0.2507456678890469,476,1.4487223278079477,2.06290563357125,quadratic,573.585926582723,0.7610180177758485,280.1628397183386,401.9753352614566,2.2022460756506876,497.06140090167634,0.005567759480361754,495.913298873906,497.99436186844963,497.06140090167634,0.005572011969892019,0.005567759480361754
138,4.6,569.0,0.0,280.0,403.0,495.913298873906,575.25,1.0,280.32353160240143,402.2184864561137,497.9537083259993,497.9537083259993,0.0056024141780976425,0.25214477072675223,477,1.4088384323414125,1.5742498059518306,quadratic,573.5879441440876,0.7605916095388243,280.34212351371565,402.104490216652,2.2018043226971233,497.06140090167634,0.005567759480361754,495.913298873906,497.99436186844963,497.06140090167634,0.005564933281312261,0.005567759480361754
139,4.633333333333334,569.0,0.0,280.0,403.0,495.913298873906,574.8947368421052,1.0315789473684212,280.32353160240143,402.2184864561137,497.7179218320375,497.7179218320375,0.00559890009842375,0.2531171482074123,477,1.3938300107241801,1.578422741703312,quadratic,573.5718559787623,0.7618042902717327,280.5129300568972,402.24219260813186,2.2013387296447595,497.06140090167634,0.00556653648718386,495.913298873906,498.0190610949988,497.06140090167634,0.005564933281312261,0.00556653648718386
140,4.666666666666667,569.0,0.0,280.0,403.0,495.913298873906,574.8947368421052,1.0315789473684212,280.4635306887264,402.90700188900496,498.1903157644202,498.1903157644202,0.005594973050197581,0.2596418559794789,475,1.416090419854519,1.6002002512076963,quadratic,573.5746756802804,0.7613608818051356,280.71311515515856,402.38574091011895,2.2008472236780436,497.06140090167634,0.005562593146658799,495.913298873906,498.0190610949988,497.06140090167634,0.005562069633342124,0.005562593146658799
141,4.7,569.0,0.0,280.0,403.0,495.913298873906,575.25,1.0,280.57353160240143,402.7184864561137,498.20875482860765,498.20875482860765,0.005572011969892019,0.2551632650672435,476,1.3373216896935076,1.6595823772295868,quadratic,573.5967844467186,0.7592273358411216,280.9005734975998,402.50412694548885,2.200435583407849,497.06140090167634,0.005556869674582089,495.913298873906,498.16912757790544,497.06140090167634,0.005564933281312261,0.005556869674582089
142,4.733333333333333,569.0,0.0,280.0,403.0,495.913298873906,575.25,1.0,280.87353160240144,402.9684864561137,498.23304712760796,498.23304712760796,0.005516459778454931,0.25106370342230605,479,1.4157780062478358,2.1455492254542294,quadratic,573.6007561170602,0.7587270197646234,281.0982928428442,402.6447123997639,2.1999534026585326,497.06140090167634,0.005548925698217352,495.913298873906,498.1903157644202,497.06140090167634,0.005562069633342124,0.005548925698217352
143,4.766666666666667,569.0,0.0,288.0,399.0,488.0184422744698,575.25,1.0,288.7110426823647,398.60010264311967,490.09225221635256,490.09225221635256,0.005496654310727093,0.24954608408798834,470,1.4744259095094274,1.8495003571702415,quadratic,573.6032468967634,0.7583760567506614,281.4760299635785,402.91720710887233,2.1990200061460037,497.06140090167634,0.005543761605833398,495.913298873906,498.1903157644202,497.06140090167634,0.005562069633342124,0.005543761605833398
144,4.8,569.0,0.0,280.0,403.0,495.913298873906,575.25,1.0,281.10294379456076,403.20588123090255,498.28913451032895,498.28913451032895,0.005546773405100438,0.24576219029929341,477,1.4339734810618086,1.6386793550430454,quadratic,573.6042764372252,0.7581707186721539,281.33397528938997,403.0200639470113,2.199131011403205,497.2288805738199,0.005543689921195891,495.913298873906,498.1903157644202,497.2288805738199,0.0055559148509582035,0.005543689921195891
145,4.833333333333333,569.0,0.0,281.0,404.0,496.14514005480294,575.25,1.0,281.32353160240143,403.2184864561137,498.16912757790544,498.16912757790544,0.005562069633342124,0.24625296484107548,476,1.4452891297425745,1.5077233333479705,quadratic,573.6039300852935,0.758100686441668,281.4450638793596,403.2155877502186,2.1987185591521126,497.3216584831461,0.005541438233912876,496.14514005480294,498.20875482860765,497.3216584831461,0.005546773405100438,0.005541438233912876
146,4.866666666666666,569.0,0.0,281.0,404.0,496.14514005480294,575.25,1.0,281.4305761413044,403.61109934782604,498.4230644289255,498.4230644289255,0.005578079792771429,0.2517352499910319,475,1.4064747757415905,1.572395946749945,quadratic,573.6022017824763,0.7581642071551642,281.5395679649649,403.4108207790174,2.198331501882314,497.4231035213381,0.005538884904172736,496.14514005480294,498.23304712760796,497.4231035213381,0.005543523970278749,0.005538884904172736
147,4.9,569.0,0.0,281.0,404.0,496.14514005480294,575.25,1.0,281.56945945136994,403.71030888493146,498.4213606770204,498.4213606770204,0.0055559148509582035,0.259167306046698,475,1.389550228128382,1.700284642010328,quadratic,573.5990004219084,0.7583678652766082,281.6401927077611,403.5891119656301,2.1979523927499702,497.50633543132983,0.005533281372294748,496.14514005480294,498.28913451032895,497.50633543132983,0.005541430839494582,0.005533281372294748
148,4.933333333333334,569.0,0.0,281.0,404.0,496.14514005480294,574.8421052631579,1.0315789473684212,281.57353160240143,403.7184864561137,498.1598154969661,498.1598154969661,0.005514492098853481,0.2586887389076777,475,1.3920732213042615,1.7520516136431188,quadratic,573.5752029583703,0.7601935877241821,281.7390159402175,403.7604239455083,2.197552956786977,497.5716488323278,0.00552603816258245,496.14514005480294,498.28913451032895,497.5716488323278,0.005541430839494582,0.00552603816258245
149,4.966666666666667,569.0,0.0,281.0,404.0,496.14514005480294,574.8421052631579,1.0315789473684212,281.87353160240144,403.9684864561137,498.1854439719503,498.1854439719503,0.005543523970278749,0.2726543276518274,475,1.4594037866641245,1.817865488369729,quadratic,573.5735140322657,0.7603321212438041,281.85787532408716,403.9441886074823,2.197140343754151,497.6497121450352,0.005523347407855978,496.14514005480294,498.4213606770204,497.6497121450352,0.005541430839494582,0.005523347407855978
150,5.0,569.0,0.0,281.0,404.0,496.14514005480294,575.25,1.0,281.87353160240144,403.9684864561137,498.4509537418684,498.4509537418684,0.005541430839494582,0.258263767475355,475,1.4213509035779224,1.6950896102820638,quadratic,573.5947475218302,0.758727188620451,281.9670452227909,404.11560772334997,2.196793437878185,497.7383748747178,0.005518311271248425,496.14514005480294,498.4230644289255,497.7383748747178,0.005530665062714524,0.005518311271248425
151,5.033333333333333,569.0,0.0,281.0,404.0,496.14514005480294,575.25,1.0,282.0972428079711,404.19443268115936,498.50204572736766,498.50204572736766,0.0054522459682842216,0.2549025151476282,475,1.3937223996571406,1.9572005374458001,quadratic,573.5951022416194,0.7587637546224504,282.0905715965136,404.29779679155945,2.196378543974074,497.8138633776781,0.005507866418584067,496.14514005480294,498.4509537418684,497.8138633776781,0.005514492098853481,0.005507866418584067
152,5.066666666666666,569.0,0.0,281.0,404.0,496.14514005480294,575.25,1.0,282.10294379456076,404.20588123090255,498.50795301690385,498.50795301690385,0.005530665062714524,0.26939523024034,475,1.477891459150589,1.7050515055919002,quadratic,573.5939909724907,0.7589398690793251,282.2091251020684,404.47364772122165,2.1959771014104055,497.8862374021445,0.005507866418584067,496.14514005480294,498.50204572736766,497.8862374021445,0.005513289525484433,0.005507866418584067
153,5.1,569.0,0.0,281.0,404.0,496.14514005480294,574.8947368421052,1.0315789473684212,282.10294379456076,404.20588123090255,498.2735715425921,498.2735715425921,0.005513289525484433,0.26316181000658145,475,1.3415613529781634,1.6995692044538433,quadratic,573.5743933727172,0.7607721267986008,282.335745103318,404.65618844064176,2.195526611638001,497.947243756926,0.005502331111227662,496.14514005480294,498.50795301690385,497.947243756926,0.005497175332215687,0.005502331111227662
154,5.133333333333334,569.0,0.0,282.0,405.0,496.3809021306118,575.25,1.0,282.56945945136994,404.71030888493146,498.64206833740474,498.64206833740474,0.005491737270239272,0.26739118435789777,474,1.4823906076907227,1.754965379597935,quadratic,573.5908602418488,0.7594106604474916,282.5085809156807,404.8863381722299,2.195000071317782,498.04363953154825,0.005496072800998732,496.3809021306118,498.6334241811994,498.04363953154825,0.005491737270239272,0.005496072800998732
155,5.166666666666667,569.0,0.0,282.0,405.0,496.3809021306118,575.25,1.0,282.56945945136994,404.71030888493146,498.64206833740474,498.64206833740474,0.0054863269790371705,0.26818283991852704,474,1.468687712493473,1.7497738079430272,quadratic,573.5889382776163,0.7596991126685169,282.6460137594966,405.0797727108538,2.194546442744912,498.1189689638392,0.005490882719084383,496.3809021306118,498.63537688939056,498.1189689638392,0.0054909268036134615,0.005490882719084383
156,5.2,569.0,0.0,282.0,405.0,496.3809021306118,575.25,1.0,282.87353160240144,404.9684864561137,498.6727757982134,498.6727757982134,0.0054909268036134615,0.2767318665606466,474,1.4743267628573995,1.812863401793426,quadratic,573.5852867595623,0.7601583502944482,282.80269887777706,405.2917666469641,2.1940372102835246,498.19708502390733,0.005486375001142156,496.3809021306118,498.64206833740474,498.19708502390733,0.0054909268036134615,0.005486375001142156
157,5.233333333333333,569.0,0.0,282.0,405.0,496.3809021306118,575.25,1.0,282.74358858247797,405.31135564310154,499.0267257595721,499.0267257595721,0.005487431534021479,0.28224599256767924,475,1.5148286675184002,1.9050435240231136,quadratic,573.5796778432839,0.7608129712582378,282.94300461918823,405.5157231752628,2.1935378738614113,498.29330033326914,0.005481226740073223,496.3809021306118,498.64206833740474,498.29330033326914,0.0054909268036134615,0.005481226740073223
158,5.266666666666667,569.0,0.0,283.0,406.0,496.62057951720044,574.8947368421052,1.0315789473684212,283.56945945136994,405.71030888493146,498.6334241811994,498.6334241811994,0.005497175332215687,0.2686147763465475,473,1.485235265951218,1.6772440048128356,quadratic,573.5551603460758,0.7631725876163304,283.1513931072183,405.7624640584124,2.1928722366795754,498.3560716178416,0.00547681122225461,496.62057951720044,498.6727757982134,498.3560716178416,0.005487431534021479,0.00547681122225461
159,5.3,569.0,0.0,283.0,406.0,496.62057951720044,574.8947368421052,1.0315789473684212,283.57155417527997,405.71422291236,498.63537688939056,498.63537688939056,0.005443810185142489,0.27338695057979495,474,1.4891604778975005,1.8617459086057275,quadratic,573.549940963293,0.7638390004782436,283.2989960148253,405.97267520737273,2.192378090721197,498.4373701716438,0.005468090364365005,496.62057951720044,499.0267257595721,498.4373701716438,0.005487431534021479,0.005468090364365005
160,5.333333333333333,569.0,0.0,283.0,407.0,497.43843840218057,574.8947368421052,1.0315789473684212,283.32353160240143,406.2184864561137,499.1895408974771,499.1895408974771,0.005454022585779599,0.2716028398432424,474,1.5147506027665572,1.8682983895303669,quadratic,573.5471461444234,0.7643207144702673,283.4327364458526,406.2262110385851,2.1918598892558006,498.563652124736,0.005463815328840034,497.43843840218057,499.1895408974771,498.563652124736,0.005487431534021479,0.005463815328840034
161,5.366666666666666,569.0,0.0,283.0,407.0,497.43843840218057,574.8947368421052,1.0315789473684212,283.32353160240143,406.2184864561137,499.1895408974771,499.1895408974771,0.005492674649765163,0.27309709169029717,474,1.5394344337701855,1.7073747070682435,quadratic,573.5466136780619,0.7646343800227069,283.5817767488004,406.4365718315557,2.1913708301876444,498.64749823005604,0.005461514361097035,497.43843840218057,499.1895408974771,498.64749823005604,0.005487431534021479,0.005461514361097035
162,5.4,569.0,0.0,283.0,407.0,497.43843840218057,574.8947368421052,1.0315789473684212,283.4305761413044,406.61109934782604,499.4457972005445,499.4457972005445,0.005432059070370734,0.26625393621309185,473,1.463892192356195,1.784982760136165,quadratic,573.5484654464998,0.7647752774521455,283.74192534493204,406.6650429573966,2.190846397635939,498.7412735961324,0.005452403190498344,497.43843840218057,499.4457972005445,498.7412735961324,0.005454022585779599,0.005452403190498344
163,5.433333333333334,569.0,0.0,283.0,407.0,497.43843840218057,575.25,1.0,283.5769219158113,406.4780223097682,499.4853461867987,499.4853461867987,0.005425957570685069,0.2652441932318946,474,1.4720474014059015,1.86248181956771,quadratic,573.5691902377331,0.763279111037201,283.9105204406442,406.86682644483955,2.1903683400841807,498.8208457409502,0.005447122241522867,497.43843840218057,499.4853461867987,498.8208457409502,0.00545222422274351,0.005447122241522867
164,5.466666666666667,569.0,0.0,283.0,407.0,497.43843840218057,575.25,1.0,283.87353160240144,406.9684864561137,499.71057456424165,499.71057456424165,0.00548885526145292,0.2604584198527186,473,1.4920164480361342,1.4857017774872623,quadratic,573.5710620666591,0.7635077004941193,284.0943194039939,407.1015485304176,2.1897985353882703,498.9061915511647,0.005446534468051884,497.43843840218057,499.6472700498918,498.9061915511647,0.005443810185142489,0.005446534468051884
165,5.5,569.0,0.0,284.0,408.0,497.68363445064176,575.25,1.0,284.31945945136994,407.21030888493146,499.6472700498918,499.6472700498918,0.005494484312096543,0.2625417284370619,473,1.4584819216706846,1.5319632771384664,quadratic,573.5709467432009,0.7639660480443061,284.30795856358196,407.34181553980403,2.189170778768286,498.9775786825961,0.005441650187120428,497.68363445064176,499.65154733373413,498.9775786825961,0.005439483456210646,0.005441650187120428
166,5.533333333333333,569.0,0.0,284.0,408.0,497.68363445064176,575.25,1.0,284.32353160240143,407.2184864561137,499.65154733373413,499.65154733373413,0.00545222422274351,0.2777397023282024,474,1.4429918256570298,1.8415628958990322,quadratic,573.5688802511479,0.7646630927884861,284.4998860576873,407.54116365960056,2.188623251643679,499.02705820165767,0.005432786485316444,497.68363445064176,499.66893384428073,499.02705820165767,0.005433533949070964,0.005432786485316444
167,5.566666666666666,569.0,0.0,284.0,408.0,497.68363445064176,575.25,1.0,284.56945945136994,407.71030888493146,499.9084436243502,499.9084436243502,0.005439483456210646,0.26477330252401293,472,1.3928280019954165,1.6018639047325824,quadratic,573.564325589411,0.7656683303694362,284.74299895316517,407.7180563286211,2.1880145291243056,499.02705820165767,0.0054253439019086025,497.68363445064176,499.71057456424165,499.02705820165767,0.005432059070370734,0.0054253439019086025
168,5.6,569.0,0.0,284.0,408.0,497.68363445064176,575.25,1.0,285.0972428079711,408.19443268115936,499.9959284960906,499.9959284960906,0.005403250486261616,0.27571284647416455,473,1.4484757336275986,1.8553663375207066,quadratic,573.5578282842258,0.7669201374998784,284.9966795156661,407.90383597634855,2.187375341611089,499.02705820165767,0.005416198063902132,497.68363445064176,499.7396263341628,499.02705820165767,0.005433533949070964,0.005416198063902132
169,5.633333333333334,569.0,0.0,284.0,408.0,497.68363445064176,574.8421052631579,1.0315789473684212,285.10294379456076,408.20588123090255,499.7396263341628,499.7396263341628,0.005406782065507876,0.2817709875596642,474,1.4811916351026315,1.9279009811828225,quadratic,573.5292393182563,0.7700207257844706,285.2179677702021,408.08392365047575,2.1867617325216053,499.02705820165767,0.005409714751962493,497.68363445064176,499.75903705871747,499.02705820165767,0.0054341322093454415,0.005409714751962493
170,5.666666666666667,569.0,0.0,285.0,409.0,497.9327263797791,575.25,1.0,285.56945945136994,408.71030888493146,500.1424912398393,500.1424912398393,0.005368581484927567,0.2844268249419302,472,1.4246617141696036,2.002239692162769,quadratic,573.5424601821124,0.7700376081416986,285.50458631721654,408.2773234777209,2.1860906707557644,499.02705820165767,0.005400575531720405,497.9327263797791,499.9081181615983,499.02705820165767,0.005433533949070964,0.005400575531720405
171,5.7,569.0,0.0,285.0,409.0,497.9327263797791,574.6110238676436,1.127167073505003,285.56945945136994,408.71030888493146,499.66893384428073,499.66893384428073,0.005433533949070964,0.25601820874489795,472,1.2891439048447897,1.620710127044956,quadratic,573.5035180995579,0.7778638075843529,285.71798822000113,408.4633965523009,2.1854715682035413,499.02705820165767,0.005398681618503078,497.9327263797791,499.9084436243502,499.02705820165767,0.005406782065507876,0.005398681618503078
172,5.733333333333333,569.0,0.0,285.0,409.0,497.9327263797791,574.6110238676436,1.127167073505003,286.0972428079711,409.19443268115936,499.75903705871747,499.75903705871747,0.005404597861798771,0.2533614387580844,472,1.3195297828803316,1.5688367423087612,quadratic,573.4999490114324,0.7785165742029114,285.9695754987845,408.6440448124666,2.184845840714998,499.02705820165767,0.005390431455418291,497.9327263797791,499.9959284960906,499.02705820165767,0.005404597861798771,0.005390431455418291
173,5.766666666666667,569.0,0.0,286.0,410.0,498.1857083457935,574.6110238676436,1.127167073505003,286.56945945136994,409.71030888493146,499.9081181615983,499.9081181615983,0.005447958488891095,0.25589099672087023,471,1.3237593786032753,1.4966659664671154,quadratic,573.501289436792,0.7780440026469659,286.23761579117263,408.83145548333016,2.1841920996518924,499.02705820165767,0.005386408078460839,498.1857083457935,500.1424912398393,499.02705820165767,0.005403250486261616,0.005386408078460839
174,5.8,569.0,0.0,286.0,410.0,498.1857083457935,575.25,1.0,286.56945945136994,409.71030888493146,500.38042635605296,500.38042635605296,0.0054341322093454415,0.2607104862435313,471,1.3446349936838895,1.498522515865547,quadratic,573.5374798797255,0.7704792098281037,286.4685281282053,408.9609026125385,2.183714982687369,499.02705820165767,0.005377763655055108,498.1857083457935,500.38042635605296,499.02705820165767,0.005396957100819966,0.005377763655055108
175,5.833333333333333,569.0,0.0,286.0,410.0,498.1857083457935,575.25,1.0,286.87155417528,409.96422291236,500.4136924971093,500.4136924971093,0.005366248155076402,0.26249559372011755,472,1.3937326703157797,1.6608994158217418,quadratic,573.5414128977138,0.769164364764424,286.69537713916446,409.1162674364107,2.1831689796435274,499.02705820165767,0.005364698425277405,498.1857083457935,500.4136924971093,499.02705820165767,0.005392135957380226,0.005364698425277405
176,5.866666666666666,569.0,0.0,286.0,410.0,498.1857083457935,575.25,1.0,286.87155417528,409.96422291236,500.4136924971093,500.4136924971093,0.005362449185367263,0.2626714234870148,472,1.38900042872418,1.6608994158217407,quadratic,573.5427372759355,0.7681907342094267,286.8998684930685,409.2579342937372,2.1826715315366485,499.02705820165767,0.005355577334027063,498.1857083457935,500.4136924971093,499.02705820165767,0.005392135957380226,0.005355577334027063
177,5.9,569.0,0.0,286.0,410.0,498.1857083457935,575.25,1.0,287.0972428079711,410.19443268115936,500.4718725509199,500.4718725509199,0.005392135957380226,0.27297550527728964,471,1.3810780176617672,1.7848921870244139,quadratic,573.5416167819814,0.7675189381702077,287.11422106717384,409.4083781304856,2.1821441420046948,499.02705820165767,0.00534839350309162,498.1857083457935,500.4718725509199,499.02705820165767,0.0053851773613305684,0.00534839350309162
178,5.933333333333334,569.0,0.0,286.0,410.0,498.1857083457935,575.25,1.0,286.74358858247797,410.31135564310154,500.7711406295395,500.7711406295395,0.0053851773613305684,0.25536847280560876,473,1.3970509841700056,1.5296172862512012,quadratic,573.5374938205352,0.7672114214845573,287.30290884592216,409.54314904723526,2.1816723857663374,499.02705820165767,0.0053380698081793255,498.1857083457935,500.6222434300517,499.02705820165767,0.005366248155076402,0.0053380698081793255
179,5.966666666666667,569.0,0.0,287.0,411.0,498.4425744255801,575.25,1.0,287.56945945136994,410.71030888493146,500.6222434300517,500.6222434300517,0.005396957100819966,0.26238653960384273,471,1.428784766083979,1.5925395635903539,quadratic,573.5311135333046,0.7671681649045937,287.5530809906085,409.72262994578034,2.1810449121883737,499.02705820165767,0.005328268809791802,498.4425744255801,500.6222434300517,499.02705820165767,0.005362449185367263,0.005328268809791802
180,6.0,569.0,0.0,287.0,411.0,498.4425744255801,575.25,1.0,287.56945945136994,410.71030888493146,500.6222434300517,500.6222434300517,0.0053411698983162875,0.2630430066885808,470,1.4154908839045575,1.5586518198541277,quadratic,573.5218363170862,0.7674392832932235,287.74383505051895,409.86270790600236,2.180555868502676,499.02705820165767,0.005312951791821943,498.4425744255801,500.7243341605225,499.02705820165767,0.005362449185367263,0.005312951791821943
181,6.033333333333333,569.0,0.0,287.0,412.0,499.26746339011515,574.8947368421052,1.0315789473684212,287.32353160240143,411.2184864561137,500.94959544309825,500.94959544309825,0.00536197487675548,0.28824299924860963,472,1.4007406945180327,1.8631644599969523,quadratic,573.4925976617725,0.7695186035994139,287.9380421176213,410.0207869283083,2.180009777802038,499.02705820165767,0.0053018107966999435,498.4425744255801,500.7711406295395,499.02705820165767,0.005362449185367263,0.0053018107966999435
182,6.066666666666666,569.0,0.0,287.0,411.0,498.4425744255801,574.8947368421052,1.0315789473684212,288.07353160240143,411.4684864561137,500.7243341605225,500.7243341605225,0.005329178864964678,0.2726557074437409,471,1.3942560773976997,1.6593441450484578,quadratic,573.4815186900286,0.7700302947613341,288.1473133942501,410.1749595587202,2.179471455991978,499.02705820165767,0.005285863719893563,498.4425744255801,500.78466141878096,499.02705820165767,0.005378287199939937,0.005285863719893563
183,6.1,569.0,0.0,287.0,411.0,498.4425744255801,574.8947368421052,1.0315789473684212,287.74358858247797,411.31135564310154,500.78466141878096,500.78466141878096,0.004788701351053314,0.24039650794916922,472,1.4241038263030426,4.970324703388891,quadratic,573.4719456330403,0.7704556755738592,288.3094183489853,410.29498223090883,2.1790521817602633,499.02705820165767,0.005255169854459857,499.26746339011515,500.94959544309825,499.02705820165767,0.00536197487675548,0.005255169854459857
184,6.133333333333334,569.0,0.0,287.0,412.0,499.26746339011515,574.8947368421052,1.0315789473684212,287.87353160240144,411.9684864561137,501.248754821499,501.248754821499,0.004819368336289331,0.25337487080535287,471,1.3665510664938738,4.652707458882064,quadratic,573.4631380040978,0.7708347593548276,288.5098454630556,410.4409775418377,2.1785413514380103,499.02705820165767,0.005255169854459857,499.26746339011515,501.1919168987507,499.02705820165767,0.0053411698983162875,0.005255169854459857
185,6.166666666666667,569.0,0.0,288.0,413.0,499.5297788921097,574.8947368421052,1.0315789473684212,288.31945945136994,412.21030888493146,501.1919168987507,501.1919168987507,0.005392837051584816,0.2621776666458132,470,1.3046307692776573,1.561973338301439,quadratic,573.4549532119956,0.7711685934804919,288.72261768144165,410.5949135384466,2.178002099081299,499.02705820165767,0.005255169854459857,499.5297788921097,501.1919168987507,499.02705820165767,0.005332941019122348,0.005255169854459857
