frame,time_sec_x,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,diameter_max_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,time_sec_y,temperature_c,length_env_true_px,length_axis_true_px,diameter_true_px,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true,length_env_recovery,length_axis_recovery,diameter_max_recovery,length_env_smooth,length_axis_smooth,diameter_max_smooth,compaction_zone_smooth
256,12.8,390.1220078962964,272.8375000714776,886.0747464919928,265.9905241383421,1.0,496.0,496.0,141.05558673721544,0.532258064516129,36.0,32.0,36.0,32.0,108.0,80.0,240.0,0.935483870967742,516.0,516.0,0.03875968992248058,0.03875968992248058,12.8,44.05010438413361,499.5188632409479,499.5188632409479,138.61875397362448,0.5606802982416589,37.62196043888164,39.70934132519909,37.62196043888164,39.70934132519909,106.5949428949068,83.59898508279376,231.99363349916663,0.9581425678499148,519.9998262569229,519.9998262569229,0.0393864804982755,0.0393864804982755,0.1841711806887012,0.1841711806887012,0.18806574185042715,496.0,496.0,141.05558673721544,236.0
257,12.85,391.12743629820216,272.61524617000026,883.0842303663347,266.09506440834593,1.0,492.0,492.0,142.05379200504694,0.5691056910569106,36.0,28.0,36.0,28.0,108.0,84.0,236.0,0.9349593495934959,516.0,516.0,0.046511627906976716,0.046511627906976716,12.85,44.144050104384135,498.72436826668206,498.72436826668206,139.34101886595528,0.5606804271773379,37.56213729184611,39.6461666187453,37.56213729184611,39.6461666187453,106.42543768861682,83.46598952351825,231.62463714395557,0.9581423724877292,519.9998262569229,519.9998262569229,0.0409143559592826,0.0409143559592826,0.2213530591697342,0.2213530591697342,0.19803098001685068,496.0,496.0,142.05240060099214,236.0
258,12.9,391.1207359939022,272.4239227916228,883.0803629278515,266.12110857815605,1.0,492.0,492.0,142.05240060099214,0.5447154471544715,36.0,28.0,36.0,28.0,108.0,84.0,236.0,0.9349593495934959,516.0,516.0,0.046511627906976716,0.046511627906976716,12.9,44.23799582463465,497.9066598657787,497.9066598657787,140.08438675216928,0.5606805609585673,37.50056631880247,39.581146002561894,37.50056631880247,39.581146002561894,106.25098008838953,83.32910797235793,231.2448594836669,0.9581421697836088,519.9998262569229,519.9998262569229,0.0424868726402772,0.0424868726402772,0.2213530591697342,0.2213530591697342,0.19801708941414736,492.0,492.0,142.05379200504694,236.0
259,12.95,392.1157463620775,272.2385436364851,884.0771370863755,266.07493782376093,1.0,492.0,492.0,143.0514164687769,0.5691056910569106,36.0,28.0,36.0,28.0,108.0,84.0,236.0,0.9349593495934959,516.0,516.0,0.046511627906976716,0.046511627906976716,12.95,44.331941544885176,497.06564733978814,497.06564733978814,140.84894008217842,0.5606806997028042,37.437240697537504,39.514272257209626,37.437240697537504,39.514272257209626,106.0715507605372,83.1883252329749,230.8542583915289,0.9581419595595844,519.9998262569229,519.9998262569229,0.0441042049614135,0.0441042049614135,0.2213530591697342,0.2213530591697342,0.20799041992575487,492.0,492.0,143.0514164687769,236.0
260,13.0,392.1225102094486,272.0959331728518,888.0859965507045,266.077609799444,1.0,496.0,496.0,144.05006784275787,0.5564516129032258,36.0,32.0,36.0,32.0,108.0,88.0,232.0,0.9516129032258065,516.0,516.0,0.03875968992248058,0.03875968992248058,13.0,44.4258872651357,496.20128760526194,496.20128760526194,141.63471801953506,0.5606808435245053,37.37215719140889,39.4455419490655,37.37215719140889,39.4455419490655,105.8871405307239,83.04363407902883,230.45281385503483,0.9581417416422316,519.9998262569229,519.9998262569229,0.0457664357755045,0.0457664357755045,0.1841711806887012,0.1841711806887012,0.21796011163912934,492.0,492.0,144.05006784275787,236.0
261,13.05,393.10187543532646,271.8447576089789,885.0692422865524,266.1781930879227,1.0,492.0,492.0,145.0364521372195,0.5691056910569106,36.0,32.0,36.0,32.0,108.0,84.0,232.0,0.943089430894309,516.0,516.0,0.046511627906976716,0.046511627906976716,13.05,44.519832985386216,495.31358806946554,495.31358806946554,142.44171382715237,0.5606809925345099,37.3053163658646,39.374955659000506,37.3053163658646,39.374955659000506,105.6977509974664,82.89503573558521,230.0405293115488,0.9581415158636076,519.9998262569229,519.9998262569229,0.0474735508378042,0.0474735508378042,0.2213530591697342,0.2213530591697342,0.22780733919312074,492.0,492.0,145.03506017249137,236.0
262,13.1,393.0941446850528,271.6123718992165,885.0647517976573,266.2344785146941,1.0,492.0,492.0,145.03506017249137,0.5447154471544715,36.0,32.0,36.0,32.0,104.0,80.0,240.0,0.943089430894309,516.0,516.0,0.046511627906976716,0.046511627906976716,13.1,44.61377870563675,494.40260940312703,494.40260940312703,143.26987234663278,0.5606811468393892,37.23672279720637,39.302518202873244,37.23672279720637,39.302518202873244,105.5033951236618,82.7425403432954,229.6174329360902,0.958141282062237,519.9998262569229,519.9998262569229,0.0492254334737964,0.0492254334737964,0.2213530591697342,0.2213530591697342,0.22779344299312854,492.0,492.0,145.0364521372195,236.0
263,13.15,394.09744291446987,271.4023572205778,882.0712380523164,266.34515851310107,1.0,488.0,488.0,147.0335587706831,0.5737704918032787,36.0,28.0,36.0,28.0,108.0,84.0,232.0,0.9344262295081968,516.0,516.0,0.054263565891472854,0.054263565891472854,13.15,44.707724425887264,493.4684681792753,493.4684681792753,144.11908759933175,0.5606813065407693,37.16638527126776,39.22823884137998,37.16638527126776,39.22823884137998,105.30409779953574,82.58616740016473,229.18357886692704,0.9581410400841366,519.9998262569229,519.9998262569229,0.0510218595045047,0.0510218595045047,0.2585349376507672,0.2585349376507672,0.24774476477838464,488.0,488.0,147.0324464935963,232.0
264,13.2,394.0911234368348,271.1855452321563,882.0671125569452,266.3446731774643,1.0,488.0,488.0,147.0324464935963,0.5409836065573771,36.0,28.0,36.0,28.0,108.0,84.0,232.0,0.9344262295081968,516.0,516.0,0.054263565891472854,0.054263565891472854,13.2,44.80167014613779,492.511339346014,492.511339346014,144.98920053838833,0.5606814717346247,37.09431696958296,39.15213147670124,37.09431696958296,39.15213147670124,105.09989637015418,82.4259461755319,228.73904835404372,0.9581407897838874,519.9998262569229,519.9998262569229,0.0528624924911558,0.0528624924911558,0.2585349376507672,0.2585349376507672,0.24773366074353906,488.0,488.0,147.0335587706831,232.0
265,13.25,395.0832659229675,270.9015505028357,883.0619175585464,266.336953267338,1.0,488.0,488.0,148.03094022747476,0.5901639344262295,36.0,32.0,36.0,32.0,104.0,80.0,236.0,0.9426229508196722,516.0,516.0,0.054263565891472854,0.054263565891472854,13.25,44.89561586638831,491.53145850022554,491.53145850022554,145.8799969817325,0.5606816425105483,37.02053564056416,39.07421483332598,37.02053564056416,39.07421483332598,104.89084112045484,82.26191609072886,228.28395081515168,0.9581405310257376,519.9998262569229,519.9998262569229,0.0547468793626705,0.0547468793626705,0.2585349376507672,0.2585349376507672,0.2577017787112955,488.0,488.0,148.03094022747476,232.0
266,13.3,395.07808902144666,270.76574959891786,883.0587263258342,266.4186107693196,1.0,488.0,488.0,149.0297203149019,0.5327868852459017,36.0,32.0,36.0,32.0,104.0,80.0,236.0,0.9426229508196722,516.0,516.0,0.054263565891472854,0.054263565891472854,13.3,44.98956158663883,490.5291239287174,490.5291239287174,146.79120575650504,0.5606818189510054,36.94506375316362,38.994512620385535,36.94506375316362,38.994512620385535,104.67699571065384,82.09412706081922,227.8184247836952,0.9581402636847378,519.9998262569229,519.9998262569229,0.0566744464903812,0.0566744464903812,0.2585349376507672,0.2585349376507672,0.2676727553909867,488.0,488.0,149.0297203149019,232.0
267,13.35,396.07169927682355,270.505249975601,884.0543603559142,266.39155502222536,1.0,488.0,488.0,150.02838922474814,0.5573770491803278,36.0,32.0,36.0,32.0,104.0,84.0,232.0,0.9508196721311475,516.0,516.0,0.054263565891472854,0.054263565891472854,13.35,45.08350730688935,489.5046983833296,489.5046983833296,147.72249708533346,0.5606820011305687,36.86792863050076,38.91305367283721,36.86792863050076,38.91305367283721,104.45843755488556,81.92263979180997,227.34263873329613,0.958139987647896,519.9998262569229,519.9998262569229,0.0586444962743626,0.0586444962743626,0.2585349376507672,0.2585349376507672,0.2776426221676266,488.0,488.0,150.02838922474814,232.0
268,13.4,397.07042626679936,270.2437509415435,885.056263640881,266.5258856513008,1.0,488.0,488.0,151.02609201771986,0.5409836065573771,36.0,32.0,36.0,32.0,104.0,84.0,232.0,0.9508196721311475,516.0,516.0,0.054263565891472854,0.054263565891472854,13.4,45.17745302713987,488.4586105569989,488.4586105569989,148.6734812444669,0.5606821891151437,36.78916256096849,38.82987206887424,36.78916256096849,38.82987206887424,104.2352581360324,81.7475260278105,226.85679176331325,0.958139702815352,519.9998262569229,519.9998262569229,0.0606562043048454,0.0606562043048454,0.2585349376507672,0.2585349376507672,0.2876028440495125,488.0,488.0,151.02609201771986,232.0
269,13.45,397.0613636685008,269.9278946531222,885.0498371286734,266.57382697187484,1.0,488.0,488.0,152.0239021243263,0.5409836065573771,36.0,32.0,36.0,32.0,104.0,84.0,232.0,0.9508196721311475,516.0,516.0,0.054263565891472854,0.054263565891472854,13.45,45.27139874739039,487.3913562287899,487.3913562287899,149.64370752284756,0.5606823829611944,36.708802884409835,38.74500722101547,36.708802884409835,38.74500722101547,104.0075632499227,81.56886874278435,226.3611141306575,0.9581394091015528,519.9998262569229,519.9998262569229,0.0627086171602329,0.0627086171602329,0.2585349376507672,0.2585349376507672,0.29756413726007486,488.0,488.0,152.02289435824127,232.0
270,13.5,398.057488793412,269.79684357148716,882.0471537071919,266.6338929479309,1.0,484.0,484.0,152.02289435824127,0.5537190082644629,36.0,32.0,36.0,32.0,104.0,80.0,232.0,0.9421487603305785,516.0,516.0,0.06201550387596899,0.06201550387596899,13.5,45.36534446764092,486.30349904750256,486.30349904750256,150.63266350975255,0.5606825827149645,36.62689205107827,38.65850393846051,36.62689205107827,38.65850393846051,103.7754731724085,81.38676227180719,225.8558676137481,0.9581391064364302,519.9998262569229,519.9998262569229,0.0648006509001631,0.0648006509001631,0.2957168161318002,0.2957168161318002,0.297554076574786,484.0,484.0,152.0239021243263,232.0
271,13.55,399.04315248149476,269.33570526051153,879.036720728427,266.85086289576265,1.0,480.0,480.0,154.01864349893032,0.5416666666666666,36.0,28.0,36.0,28.0,104.0,84.0,228.0,0.9416666666666667,516.0,516.0,0.06976744186046513,0.06976744186046513,13.55,45.45929018789144,485.1956709256282,485.1956709256282,151.63977473666407,0.5606827884117118,36.54347765125456,38.57041245846463,36.54347765125456,38.57041245846463,103.53912274330696,81.2013123771034,225.3413456954986,0.9581387947665616,519.9998262569229,519.9998262569229,0.0669310903079005,0.0669310903079005,0.33289869461283317,0.33289869461283317,0.3174779500989222,480.0,480.0,154.01864349893032,228.0
272,13.6,399.04650127646755,269.20049880469986,879.0403705784591,266.77450776954527,1.0,480.0,480.0,155.0182368873944,0.5583333333333333,36.0,28.0,36.0,28.0,104.0,84.0,228.0,0.9416666666666667,516.0,516.0,0.06976744186046513,0.06976744186046513,13.6,45.55323590814196,484.0685720182002,484.0685720182002,152.66440469650777,0.5606830000749574,36.45861241360481,38.48078844470905,36.45861241360481,38.48078844470905,103.29866136177114,81.01263624460108,224.81787355351412,0.958138474056308,519.9998262569229,519.9998262569229,0.069098588931008,0.069098588931008,0.33289869461283317,0.33289869461283317,0.3274570460891353,480.0,480.0,155.01762431665836,228.0
273,13.65,400.04385284384216,269.01462929578616,880.0381734326315,266.67963411237065,1.0,480.0,480.0,155.01762431665836,0.525,36.0,32.0,36.0,32.0,104.0,80.0,228.0,0.9416666666666667,516.0,516.0,0.06976744186046513,0.06976744186046513,13.65,45.64718162839249,482.9229702644518,482.9229702644518,153.70585526034102,0.560683217715758,36.372354170616745,38.38969295091081,36.372354170616745,38.38969295091081,103.05425288838032,80.82086240730806,224.28580784723584,0.9581381442889167,519.9998262569229,519.9998262569229,0.0713016699627743,0.0713016699627743,0.33289869461283317,0.33289869461283317,0.3274509307003718,480.0,480.0,155.0182368873944,228.0
274,13.7,401.0316366700323,268.6609223184963,881.0284343838698,266.9075870791978,1.0,480.0,480.0,157.01356371256185,0.5416666666666666,36.0,32.0,36.0,32.0,104.0,80.0,228.0,0.9416666666666667,516.0,516.0,0.06976744186046513,0.06976744186046513,13.7,45.741127348643005,481.75970047412886,481.75970047412886,154.76336750799112,0.5606834413320096,36.28476578974772,38.297192348226645,36.28476578974772,38.297192348226645,102.80607545007732,80.62613059246817,223.74553629360904,0.9581378054675762,519.9998262569229,519.9998262569229,0.0735387279993056,0.0735387279993056,0.33289869461283317,0.33289869461283317,0.34737670357185213,480.0,480.0,157.01356371256185,228.0
275,13.75,401.02674296499293,268.42605148914015,881.0243253961218,266.9026144961186,1.0,480.0,480.0,158.01189952518843,0.5583333333333333,36.0,32.0,36.0,32.0,104.0,80.0,228.0,0.9416666666666667,516.0,516.0,0.06976744186046513,0.06976744186046513,13.75,45.83507306889353,480.57966294478433,480.57966294478433,155.83612298507424,0.5606836709077919,36.19591506925522,38.20335821536568,36.19591506925522,38.20335821536568,102.55432114503785,80.42859149020887,223.1974770249167,0.9581374576164078,519.9998262569229,519.9998262569229,0.0758080316985755,0.0758080316985755,0.33289869461283317,0.33289869461283317,0.3573432449872328,480.0,480.0,158.01189952518843,228.0
276,13.8,402.01984827220434,268.1173170966324,878.0184253033287,266.9534166091489,1.0,476.0,476.0,159.0093053569301,0.5294117647058824,36.0,28.0,36.0,28.0,100.0,84.0,228.0,0.9495798319327731,516.0,516.0,0.07751937984496127,0.07751937984496127,13.8,45.92901878914405,479.3838216013594,479.3838216013594,156.92324539430038,0.5606839064127578,36.105874598055664,38.10826719071761,36.105874598055664,38.10826719071761,102.299195645615,80.22840644222492,222.64207772474623,0.9581371007813936,519.9998262569229,519.9998262569229,0.0781077273581546,0.0781077273581546,0.37008057309386616,0.37008057309386616,0.36730050225905403,476.0,476.0,159.0093053569301,228.0
277,13.85,403.0157413862597,267.8592124656214,875.014996299765,267.02054620552906,1.0,472.0,472.0,160.0068547694941,0.5508474576271186,36.0,28.0,36.0,28.0,100.0,80.0,228.0,0.940677966101695,516.0,516.0,0.0852713178294574,0.0852713178294574,13.85,46.02296450939457,478.17320165474973,478.17320165474973,158.02380272406538,0.5606841478015835,36.01472157936328,38.012000786232846,36.01472157936328,38.012000786232846,102.0409176986601,80.02574704994188,222.07981454055164,0.9581367350312076,519.9998262569229,519.9998262569229,0.0804358434179695,0.0804358434179695,0.40726245157489915,0.40726245157489915,0.37725919292051646,472.0,472.0,160.0068547694941,228.0
278,13.9,403.00674479871566,267.5408577027218,875.006597619388,267.16811481062524,1.0,472.0,472.0,162.00310832312988,0.576271186440678,36.0,28.0,36.0,28.0,100.0,80.0,228.0,0.940677966101695,516.0,516.0,0.0852713178294574,0.0852713178294574,13.9,46.11691022964509,476.9488867818066,476.9488867818066,159.13680981210177,0.5606843950134759,35.922537618294626,37.914645163250526,35.922537618294626,37.914645163250526,101.77971852373764,79.82079470257236,221.51119077395143,0.958136360457963,519.9998262569229,519.9998262569229,0.0827902958833789,0.0827902958833789,0.40726245157489915,0.40726245157489915,0.39718810207741306,472.0,472.0,162.00053005109578,228.0
279,13.95,404.001095979809,267.24849483039145,876.0010918133446,267.1857800592781,1.0,472.0,472.0,162.00053005109578,0.5338983050847458,36.0,28.0,36.0,28.0,100.0,80.0,228.0,0.940677966101695,516.0,516.0,0.0852713178294574,0.0852713178294574,13.95,46.21085594989562,475.7120158352304,475.7120158352304,160.26123133650202,0.560684647971758,35.82940847407468,37.816290870945096,35.82940847407468,37.816290870945096,101.51584111104694,79.61374002647499,220.9367353526887,0.9581359771778406,519.9998262569229,519.9998262569229,0.0851688946523046,0.0851688946523046,0.40726245157489915,0.40726245157489915,0.3971623627874037,472.0,472.0,162.00310832312988,228.0
280,14.0,404.99656248257264,267.0390278904466,876.99653481198,267.2006479345685,1.0,472.0,472.0,164.0013600470324,0.5508474576271186,36.0,32.0,36.0,32.0,104.0,76.0,224.0,0.9322033898305084,516.0,516.0,0.0852713178294574,0.0852713178294574,14.0,46.304801670146134,474.463779097958,474.463779097958,161.39598522083716,0.5606849065835287,35.73542377794598,37.71703254855126,35.73542377794598,37.71703254855126,101.24953942216156,79.40478225826439,220.35700109103476,0.9581355853316024,519.9998262569229,519.9998262569229,0.0875693507183335,0.0875693507183335,0.40726245157489915,0.40726245157489915,0.4171369592783111,472.0,472.0,164.0013600470324,224.0
281,14.05,405.9932030830947,266.8095588710949,877.9931097748859,267.1063465738458,1.0,472.0,472.0,165.00248253168758,0.5508474576271186,36.0,32.0,36.0,32.0,100.0,80.0,224.0,0.9491525423728814,516.0,516.0,0.0852713178294574,0.0852713178294574,14.05,46.398747390396665,473.2054141028463,473.2054141028463,162.53994643446376,0.5606851707394107,35.64067671834769,37.61696859302453,35.64067671834769,37.61696859302453,100.98107749802772,79.1941285451483,219.77256274829807,0.9581351850849767,519.9998262569229,519.9998262569229,0.0899892842097918,0.0899892842097918,0.40726245157489915,0.40726245157489915,0.42713132047320174,472.0,472.0,165.00248253168758,224.0
282,14.1,405.982525393109,266.42096681771454,873.981720313888,267.2890414128983,1.0,468.0,468.0,165.0071355989514,0.5213675213675214,36.0,28.0,36.0,28.0,100.0,80.0,224.0,0.9401709401709402,516.0,516.0,0.09302325581395354,0.09302325581395354,14.1,46.49269311064718,471.9382010445421,471.9382010445421,163.6919511635682,0.5606854403133873,35.545263695387774,37.51620079426914,35.545263695387774,37.51620079426914,100.71072847996167,78.98199317699664,219.1840148979269,0.9581347766289026,519.9998262569229,519.9998262569229,0.0924262332130749,0.0924262332130749,0.44444433005593215,0.44444433005593215,0.4271777727661146,468.0,468.0,165.0071355989514,224.0
283,14.15,406.97506907748846,266.19904395971037,874.9736708698141,267.34303715386477,1.0,468.0,468.0,167.00927878652777,0.5299145299145299,36.0,28.0,36.0,28.0,100.0,80.0,224.0,0.9401709401709402,516.0,516.0,0.09302325581395354,0.09302325581395354,14.15,46.5866388308977,470.6634578163235,470.6634578163235,164.85080132314852,0.5606857151627392,35.44928394708123,37.414833940544554,35.44928394708123,37.414833940544554,100.43877355063914,78.76859675562632,218.59196962243232,0.958134360179627,519.9998262569229,519.9998262569229,0.0948776633171856,0.0948776633171856,0.44444433005593215,0.44444433005593215,0.447165479053043,468.0,468.0,167.00927878652777,224.0
284,14.2,407.9672965667652,265.85657195533906,871.9647425761266,267.39608382269506,1.0,464.0,464.0,168.0123469332805,0.5603448275862069,36.0,28.0,36.0,28.0,100.0,80.0,220.0,0.9396551724137931,516.0,516.0,0.10077519379844957,0.10077519379844957,14.2,46.68058455114823,469.382534710244,469.382534710244,166.0152693750834,0.5606859951280786,35.35283915023652,37.31297539709587,35.35283915023652,37.31297539709587,100.16550080325928,78.55416530771876,217.9970540519336,0.958133935978653,519.9998262569229,519.9998262569229,0.097340977805769,0.097340977805769,0.48162620853696514,0.48162620853696514,0.45717926409472964,464.0,464.0,168.0123469332805,224.0
285,14.25,408.95916793050003,265.55266570271533,872.9549292014328,267.5359767241108,1.0,464.0,464.0,169.01555366136472,0.5344827586206896,36.0,28.0,36.0,28.0,96.0,80.0,224.0,0.9482758620689655,516.0,516.0,0.10077519379844957,0.10077519379844957,14.25,46.774530271398746,468.0968088239955,468.0968088239955,167.18410341282183,0.5606862800334906,35.25603299926496,37.210734661459725,35.25603299926496,37.210734661459725,99.8912040481432,78.33892934863623,217.39990776649137,0.9581335042925258,519.9998262569229,519.9998262569229,0.099813528413148,0.099813528413148,0.48162620853696514,0.48162620853696514,0.4671944326153643,464.0,464.0,169.01555366136472,224.0
286,14.3,408.9558118909995,265.2914378560854,872.9505647154025,267.49809855070066,1.0,464.0,464.0,170.01710048044606,0.5258620689655172,36.0,28.0,36.0,28.0,100.0,80.0,220.0,0.9396551724137931,516.0,516.0,0.10077519379844957,0.10077519379844957,14.3,46.86847599164927,466.80767822240944,466.80767822240944,168.35603246912726,0.5606865696867781,35.158970766516745,37.10822289925673,35.158970766516745,37.10822289925673,99.6161815669967,78.12312290515759,216.80118008448167,0.9581330654124598,519.9998262569229,519.9998262569229,0.1022926265522099,0.1022926265522099,0.48162620853696514,0.48162620853696514,0.4771930300067118,464.0,464.0,170.01710048044606,220.0
287,14.35,409.9474786948725,265.0764293333432,873.9411758469577,267.4949005734202,1.0,464.0,464.0,172.0185124894805,0.5344827586206896,36.0,32.0,36.0,32.0,100.0,76.0,220.0,0.9396551724137931,516.0,516.0,0.10077519379844957,0.10077519379844957,14.35,46.96242171189979,465.51655590535256,465.51655590535256,169.52977199982848,0.560686863879816,35.06175884804489,37.00555246458336,35.06175884804489,37.00555246458336,99.3407348258762,77.9069825057972,216.20152726105087,0.958132619653804,519.9998262569229,519.9998262569229,0.1047755549146108,0.1047755549146108,0.48162620853696514,0.48162620853696514,0.49717343682473625,464.0,464.0,172.0185124894805,220.0
288,14.4,410.93994473555654,264.7595289420185,870.9312359026633,267.5900854982647,1.0,460.0,460.0,173.021338256814,0.5652173913043478,36.0,28.0,36.0,28.0,96.0,76.0,224.0,0.9391304347826087,516.0,516.0,0.10852713178294571,0.10852713178294571,14.4,47.05636743215031,464.2248636368113,464.2248636368113,170.70402949376083,0.5606871623890112,34.96450429892178,36.902836409361925,34.96450429892178,36.902836409361925,99.06516715855057,77.69074614787735,215.6016096220997,0.9581321673553466,519.9998262569229,519.9998262569229,0.1072595793379249,0.1072595793379249,0.5188080870179982,0.5188080870179982,0.5071848021550498,460.0,460.0,173.021338256814,220.0
289,14.45,411.9315681963783,264.3915772496631,871.9193572465765,267.7432819965699,1.0,460.0,460.0,174.0245263341785,0.5565217391304348,36.0,28.0,36.0,28.0,96.0,80.0,220.0,0.9478260869565217,516.0,516.0,0.10852713178294571,0.10852713178294571,14.45,47.150313152400834,462.9340256921756,462.9340256921756,171.8775101570708,0.5606874649758656,34.867314362401345,36.80018798618025,34.867314362401345,36.80018798618025,98.7897824324252,77.4746522508977,215.00208866027108,0.9581317088784554,519.9998262569229,519.9998262569229,0.1097419608301024,0.1097419608301024,0.5188080870179982,0.5188080870179982,0.5171997844826536,460.0,460.0,174.0245263341785,220.0
290,14.5,411.9314054076186,264.21467757540796,871.9186607181265,267.6388492862934,1.0,460.0,460.0,175.02492688300526,0.5304347826086957,36.0,28.0,36.0,28.0,96.0,80.0,220.0,0.9478260869565217,516.0,516.0,0.10852713178294571,0.10852713178294571,14.5,47.24425887265136,461.6454625820396,461.6454625820396,173.04892261886928,0.5606877713876469,34.77029599731836,36.69772014925837,34.77029599731836,36.69772014925837,98.5148837094674,77.25893860596227,214.40362412003316,0.95813124460607,519.9998262569229,519.9998262569229,0.112219967639088,0.112219967639088,0.5188080870179982,0.5188080870179982,0.5271869384800841,460.0,460.0,175.02492688300526,220.0
291,14.55,412.9170866676585,263.87133408091626,868.9010021179265,267.70132763742856,1.0,456.0,456.0,177.02735308974445,0.5526315789473685,36.0,28.0,36.0,28.0,96.0,76.0,220.0,0.9385964912280702,516.0,516.0,0.11627906976744184,0.11627906976744184,14.55,47.338204592901874,460.3605848112065,460.3605848112065,174.2169846048788,0.560688081358153,34.67355540814546,36.59554505820768,34.67355540814546,36.59554505820768,98.24077191465732,77.04384133108879,213.80687109910724,0.9581307749415364,519.9998262569229,519.9998262569229,0.1146908872547386,0.1146908872547386,0.5559899654990311,0.5559899654990311,0.5471774701912555,456.0,456.0,177.02735308974445,220.0
292,14.6,413.90753433439585,263.49723266457346,869.885923535679,267.93666747129026,1.0,456.0,456.0,177.03055400845176,0.5263157894736842,36.0,28.0,36.0,28.0,96.0,76.0,220.0,0.9385964912280702,516.0,516.0,0.11627906976744184,0.11627906976744184,14.6,47.432150313152405,459.08078673102824,459.08078673102824,175.38042852623022,0.560688394608572,34.57719758208327,36.49377358920634,34.57719758208327,36.49377358920634,97.9677445243656,76.8295938421297,213.21247719324333,0.9581303003073082,519.9998262569229,519.9998262569229,0.1171520382312505,0.1171520382312505,0.5559899654990311,0.5559899654990311,0.5472094254596733,456.0,456.0,177.03055400845176,220.0
293,14.65,414.90814724685623,263.3442461464933,866.8863112620552,267.78713410928947,1.0,452.0,452.0,179.04049955428005,0.5752212389380531,32.0,24.0,32.0,24.0,100.0,80.0,216.0,0.9380530973451328,516.0,516.0,0.12403100775193798,0.12403100775193798,14.65,47.52609603340292,457.8074405417171,457.8074405417171,176.5380069319191,0.5606887108484297,34.48132583744925,36.392514858091744,34.48132583744925,36.392514858091744,97.69609428674312,76.61642584878659,212.62107971064637,0.958129821143509,519.9998262569229,519.9998262569229,0.1196007817211801,0.1196007817211801,0.5931718439800642,0.5931718439800642,0.567275023900396,452.0,452.0,179.04049955428005,216.0
294,14.7,415.89410710748956,263.0838678367475,867.8691868884828,267.8301565937476,1.0,452.0,452.0,180.0425792131942,0.5398230088495575,36.0,28.0,36.0,28.0,96.0,76.0,216.0,0.9380530973451328,516.0,516.0,0.12403100775193798,0.12403100775193798,14.7,47.620041753653446,456.5418904988818,456.5418904988818,177.68849777560175,0.5606890297766185,34.386041387450604,36.29187575968652,34.386041387450604,36.29187575968652,97.42610798569676,76.40456238479734,212.03330298125053,0.9581293379063748,519.9998262569229,519.9998262569229,0.1220345326167237,0.1220345326167237,0.5931718439800642,0.5931718439800642,0.5772789407145211,452.0,452.0,180.0425792131942,216.0
295,14.75,415.8978563895007,262.7096991234929,867.8667764797979,268.01019649738527,1.0,452.0,452.0,180.04625686531625,0.5221238938053098,36.0,28.0,36.0,28.0,96.0,76.0,216.0,0.9380530973451328,516.0,516.0,0.12403100775193798,0.12403100775193798,14.75,47.71398747390397,455.2854473753374,455.2854473753374,178.83070945032247,0.5606893510824952,34.29144292318517,36.19196052741566,34.29144292318517,36.19196052741566,97.1580652593421,76.19422288084426,211.4497557845503,0.9581288510665892,519.9998262569229,519.9998262569229,0.1244507702000869,0.1244507702000869,0.5931718439800642,0.5931718439800642,0.5773156552866343,452.0,452.0,180.04625686531625,216.0
296,14.8,416.8860579128443,262.5618737048224,864.8542537400565,267.899993908834,1.0,448.0,448.0,182.04665678922476,0.5446428571428571,32.0,24.0,32.0,24.0,100.0,76.0,216.0,0.9285714285714286,516.0,516.0,0.13178294573643412,0.13178294573643412,14.8,47.80793319415449,454.0393832252554,454.0393832252554,179.96348554838235,0.5606896744470483,34.197626219413735,36.09287031695686,34.197626219413735,36.09287031695686,96.89223748297648,75.98562028805905,210.8710289178493,0.9581283611075154,519.9998262569229,519.9998262569229,0.1268470482124307,0.1268470482124307,0.6303537224610971,0.6303537224610971,0.5972859583017138,448.0,448.0,182.04665678922476,216.0
297,14.85,417.8827407089483,262.2754432588908,865.8469458093731,267.9385650785696,1.0,448.0,448.0,183.06122380423173,0.5357142857142857,36.0,28.0,36.0,28.0,96.0,76.0,212.0,0.9375,516.0,516.0,0.13178294573643412,0.13178294573643412,14.85,47.90187891440501,452.8049264930992,452.8049264930992,181.0857093077649,0.560689999544115,34.10468376630038,35.99470281730109,34.10468376630038,35.99470281730109,96.62888672562632,75.77896025923295,210.2976929246385,0.9581278685233529,519.9998262569229,519.9998262569229,0.1292210042597665,0.1292210042597665,0.6303537224610971,0.6303537224610971,0.6074145383304544,448.0,448.0,183.06122380423173,216.0
