frame,time_sec,anchor_x,anchor_y,tip_x,tip_y,quality,length_env_px,length_axis_px,length_axis_skeleton_px,length_axis_body_bins_px,length_axis_alt_px,length_axis_disagreement_px,centerline_disagreement,diameter_max_px,diameter_max_orth_px,diameter_max_thickness_px,diameter_max_feret_px,diameter_p95_px,diameter_mid_median_px,diameter_mid_p90_px,diameter_peak_span_px,diameter_peak_pos_norm,area_proj_px2,area_proj_contour_width_integral_px2,area_proj_contour_px2,area_proj_definition_gap_px2,body_mask_area_px2,component_area_px2,excluded_attachment_area_px2,body_mask_attachment_leak_fraction,attachment_count,attachment_border_touch_count,attachment_max_elongation,attachment_max_solidity,attachment_max_orientation_mismatch_deg,attachment_max_distance_to_main_axis_px,x_peak_norm,taper_left_px,taper_right_px,landing_zone_left_px,landing_zone_right_px,transition_zone_left_px,transition_zone_right_px,compaction_zone_length_px,zone_symmetry,branch_component_count_after_pruning,branch_count_after_pruning,endpoint_jump_px,axis_peak_position_stability,centerline_points,length_axis_formal_px,area_proj_formal_px2,anchor_jump_px,tip_jump_px,endpoint_jump_fraction,length_axis_ref_px,length_env_ref_px,foreshortening_axis,foreshortening_env,temperature_c,length_env_true_px,length_axis_true_px,length_axis_alt_true_px,length_axis_definition_gap_true_px,diameter_true_px,diameter_max_orth_true_px,diameter_max_thickness_true_px,diameter_max_feret_true_px,diameter_p95_true_px,diameter_peak_span_true_px,diameter_peak_pos_norm_true,area_proj_true_px2,area_proj_contour_true_px2,area_proj_definition_gap_true_px2,body_mask_area_true_px2,body_mask_attachment_leak_fraction_true,x_peak_norm_true,taper_left_true_px,taper_right_true_px,landing_zone_left_true_px,landing_zone_right_true_px,transition_zone_left_true_px,transition_zone_right_true_px,compaction_zone_length_true_px,zone_symmetry_true,length_axis_ref_true_px,length_env_ref_true_px,foreshortening_axis_true,foreshortening_env_true,length_env_recovery,length_axis_recovery,diameter_max_recovery,area_proj_recovery
265,13.25,431.5877012684885,263.7201157922312,854.5872234507706,259.33661211932133,0.9163637884189655,435.9889770777844,423.6314057822265,409.67997940411846,423.6314057822265,409.67997940411846,13.951426378108067,0.03293293695340422,148.5,148.5,150.0,148.2077734668546,147.57128349500925,135.51306952691544,145.91452666754964,100.0,0.5596330275229358,46414.12538664571,46982.52136598866,46598.0,-183.87461335428816,47065.0,48392.0,1327.0,0.009733013721276244,2,0,1.6551724137931034,0.9313815187557182,23.59859931883279,10.072919301768474,0.5596330275229358,8.0,8.0,8.0,8.0,104.0,84.0,232.0,0.9541284403669725,0,0,10.092865137022615,0.01834862385321101,143,423.6314057822265,46414.12538664571,1.051047547916277,0.991411893842954,0.023824638587373735,447.6698450123475,459.9827341081959,0.05369680244926467,0.05216229925875393,44.89561586638831,495.0454458869365,488.1820880923888,487.4182830789165,0.7638050134723358,145.8799969817325,145.8799969817325,145.8799969817325,149.13376263040607,145.42822288362208,98.73330778659738,0.5610880317493155,46326.85036297953,49865.0,-3538.1496370204695,50363.0,0.0,0.5610880317493155,35.070803371455085,37.13354227780809,35.070803371455085,37.13354227780809,105.116896616437,82.45908314497746,228.4017626817112,0.9578127197464712,516.5616119081557,524.2394188766713,0.0549392815136496,0.0556882446045187,0.24485228167427758,0.2455441503149357,0.25544255915685143,0.33571227236521733
266,13.3,431.58688533016715,263.7860821685479,851.0365645991778,259.97043153497214,0.9396597664476917,431.99182699612516,420.02029051174134,414.08508676142515,420.02029051174134,414.08508676142515,5.935203750316191,0.0141307548334984,149.5,149.5,150.0,149.22518016360357,149.02255453261978,138.03009860439738,147.91371088359304,100.0,0.5370370370370371,46507.53223166756,47111.61345497022,46714.0,-206.46776833244076,47179.0,48629.0,1450.0,0.010281930535277303,2,0,1.5294117647058822,0.9377289377289377,24.580988709998675,10.225511480894676,0.5370370370370371,8.0,4.0,8.0,4.0,104.0,84.0,232.0,0.9444444444444444,0,0,8.452713354836469,0.022595990485898665,142,420.02029051174134,46507.53223166756,0.06597142229560957,3.6067860114026487,0.020124535756446224,447.6698450123475,459.9827341081959,0.06176327221647804,0.060852082125079976,44.98956158663883,495.0438185896616,487.1829992777875,486.4243381135406,0.7586611642468029,146.79120575650504,146.79120575650504,146.79120575650504,150.97469063305329,146.33660974633725,98.53189680112558,0.5610884705033244,46520.92667023394,50091.0,-3570.0733297660627,50589.0,0.0,0.5610884705033244,34.99877851060462,37.05728233870957,34.99877851060462,37.05728233870957,104.9014646877212,82.29001960659258,227.9354541341595,0.9578126878739778,516.5616119081557,524.2394188766713,0.056873395066747,0.0556913487153816,0.28504130795516697,0.2818812569262583,0.26542095552138356,0.3411091832137177
267,13.35,432.5900367119283,263.6518992039316,852.0208715075224,259.528345459929,0.9425310897986292,431.98408237716666,420.03803935322827,414.63241517913013,420.03803935322827,414.63241517913013,5.405624174098136,0.012869368170610643,150.5,150.5,152.0,150.16616036882397,149.6133733914986,139.0034627235278,147.921161959746,100.0,0.5648148148148148,46712.218288999866,47275.443618452344,46910.5,-198.28171100013424,47375.0,48789.0,1414.0,0.010043247453319396,2,0,1.5625,0.9333933393339334,22.66977297527892,10.121654550011678,0.5648148148148148,8.0,8.0,8.0,8.0,104.0,80.0,232.0,0.9444444444444444,0,0,8.116446416343422,0.02777777777777768,142,420.03803935322827,46712.218288999866,1.0120858475062877,1.0790274266958695,0.019323122326827997,447.6698450123475,459.9827341081959,0.06172362504862727,0.06086891888521084,45.08350730688935,493.0432895340241,486.16189982363977,485.4084871327177,0.7534126909220618,147.72249708533346,147.72249708533346,147.72249708533346,151.12116088577727,147.26501696967577,98.32604700565471,0.5610889197187702,46718.0584066133,50338.0,-3619.9415933866985,50834.0,0.0,0.5610889197187702,34.9251674979341,36.97934297890066,34.9251674979341,36.97934297890066,104.68128738100737,82.11723222313537,227.45886974266227,0.9578126552402696,516.5616119081557,524.2394188766713,0.0588501185216235,0.0595074086750163,0.28511917560799455,0.2817026579348028,0.27539935188591574,0.3529356441448745
268,13.4,433.59953782965437,263.65052487971934,853.0612788773342,260.11970078538155,0.9097201487418354,431.9861652923576,419.99574854503635,405.70987083984977,419.99574854503635,405.70987083984977,14.285877705186579,0.03401433884670549,151.5,151.5,152.0,151.1312158285131,150.02720841647584,138.51557215111453,149.02644013790186,100.0,0.5370370370370371,46951.32189023638,47523.60176856455,47143.5,-192.17810976361943,47608.0,48993.0,1385.0,0.009981017696405609,2,0,1.5483870967741935,0.9444933920704845,29.646869181245403,10.212695422857724,0.5370370370370371,4.0,8.0,4.0,8.0,108.0,84.0,228.0,0.9537037037037037,0,0,11.446469355835584,0.02777777777777768,141,419.99574854503635,46951.32189023638,1.0095020532209105,1.1967241186253774,0.027253774342928076,447.6698450123475,459.9827341081959,0.061818093793089446,0.06086439063874305,45.17745302713987,492.041227438198,485.1192176601839,484.37115524644526,0.748062413738694,148.6734812444669,148.6734812444669,148.6734812444669,152.1362680706372,148.21305603681787,98.1158445564007,0.5610893792570197,46918.08396860715,50572.0,-3653.916031392844,51067.0,0.0,0.5610893792570197,34.85000122625847,36.899756907502535,34.85000122625847,36.899756907502535,104.45645702278,81.94079346085971,226.9722090427832,0.9578126218553308,516.5616119081557,524.2394188766713,0.0608686234577612,0.0614188675614413,0.28509823310355015,0.28212821222782386,0.28537774825044787,0.36675070040897406
269,13.45,433.59884575259764,263.41138369480274,853.0539677689599,259.82851661654666,0.9040438722296322,431.98881716382266,420.0036357059695,402.45950874567484,420.0036357059695,402.45950874567484,17.544126960294648,0.04177136926637631,152.5,152.5,154.0,152.16875146024256,152.01045581187043,139.5107793893061,149.91194922422847,104.0,0.5462962962962963,47173.61726806417,47764.13167001217,47377.0,-203.38273193583154,47840.0,49201.0,1361.0,0.009816873640779659,2,0,1.5483870967741935,0.9324324324324325,25.131196904220786,10.249785001006524,0.5462962962962963,8.0,8.0,8.0,8.0,104.0,84.0,228.0,0.9537037037037037,0,0,10.944880517253118,0.00925925925925919,142,420.0036357059695,47173.61726806417,0.2391421863535796,0.29127593873460617,0.026059013748431604,447.6698450123475,459.9827341081959,0.061800475539322774,0.060858625484383144,45.27139874739039,492.03137019344825,484.0554475893633,483.31283408957023,0.7426134997930944,149.64370752284756,149.64370752284756,149.64370752284756,152.32202848330388,149.18027763250765,97.90138909009224,0.5610898489492918,47120.82948486804,50843.0,-3722.170515131962,51338.0,0.0,0.5610898489492918,34.773315409391714,36.81856193810973,34.773315409391714,36.81856193810973,104.22708035918184,81.76078710211635,226.4757027805637,0.9578125877313312,516.5616119081557,524.2394188766713,0.0629279519992126,0.0614376705060403,0.2850715700736851,0.28204884710480205,0.29535614461498005,0.37959460211542473
270,13.5,434.58823726400016,263.24405065713523,850.48361324686,260.202738465807,0.8927057899015663,427.9903057051026,416.4256619190867,397.7027129862418,416.4256619190867,397.7027129862418,18.722948932844872,0.044961083441785635,152.5,152.5,154.0,152.27923910284272,152.02347925549287,141.01699788563315,151.01677138341591,108.0,0.5327102803738317,47261.224270921375,47883.79414647361,47467.0,-205.77572907862486,47928.0,49390.0,1462.0,0.010406964972666532,2,0,1.4705882352941178,0.9303964757709251,28.5426789579351,10.219357184496806,0.5327102803738317,4.0,8.0,4.0,8.0,104.0,80.0,232.0,0.9532710280373832,0,0,12.842670794837186,0.013586015922464556,140,416.4256619190867,47261.224270921375,1.0034420303786311,2.5974534378392247,0.03084024825860173,447.6698450123475,459.9827341081959,0.06979291422320177,0.069551367977147,45.36534446764092,490.0233311800211,482.97115206217694,482.2340825988289,0.7370694633480639,150.63266350975255,150.63266350975255,150.63266350975255,154.09709078916467,150.1661709329011,97.68279388135096,0.5610903285959371,47326.10920666724,51067.0,-3740.8907933327578,51560.0,0.0,0.5610903285959371,34.69515063792884,36.7358010478539,34.69515063792884,36.7358010478539,103.99327872331688,81.57730837658119,225.96961327649615,0.9578125528826874,516.5616119081557,524.2394188766713,0.065027015309746,0.0652680559008088,0.32527428421151167,0.3180524651585148,0.29535614461498005,0.38465640656898564
271,13.55,435.57548118635185,262.7864154784021,851.4774748953214,260.27436856627816,0.935804108888286,427.99369743162265,416.4405516014276,409.41668743512787,416.4405516014276,409.41668743512787,7.023864166299745,0.016866427006902624,154.5,154.5,156.0,154.12255051615386,153.66591745871293,141.0196312105372,151.01948395426672,100.0,0.5420560747663551,47514.25039520849,48103.18531954291,47716.5,-202.24960479151196,48178.0,49617.0,1439.0,0.010137654432956446,2,0,1.53125,0.944206008583691,29.53047858815689,10.050150443494077,0.5420560747663551,8.0,8.0,8.0,8.0,100.0,80.0,232.0,0.9532710280373832,0,0,8.781587302806225,0.009345794392523366,140,416.4405516014276,47514.25039520849,1.0881546393020038,0.9964395855122462,0.021087253076187022,447.6698450123475,459.9827341081959,0.0697596538137576,0.06954399438186065,45.45929018789144,489.02224859565706,481.8669615673671,481.1355274034927,0.7314341638744395,151.63977473666407,151.63977473666407,151.63977473666407,155.0359427831077,151.17016324854552,97.46018592177154,0.5610908179658833,47533.72599896139,51316.5,-3782.774001038604,51809.0,0.0,0.5610908179658833,34.61555240698963,36.651522406780714,34.61555240698963,36.651522406780714,103.75518811872531,81.39046402668515,225.4542346081863,0.957812517326098,516.5616119081557,524.2394188766713,0.0671645928403933,0.0671776463442539,0.3252401823680817,0.31790263666119334,0.31531293734404436,0.39927588584590296
272,13.6,435.5828177030552,262.7161739290066,851.489886536943,260.31221823851087,0.8599882177732783,427.9939210360645,416.4315271671639,386.7851773734265,416.4315271671639,386.7851773734265,29.646349793737386,0.07119141529799869,156.0,156.0,156.0,155.11505287548493,154.66219378614267,143.00862843242288,153.00848640055523,88.0,0.5981308411214953,47785.96035892737,48389.07957609006,47966.0,-180.03964107263164,48427.0,49836.0,1409.0,0.010012842122160687,2,0,1.5,0.9315789473684211,29.026182455528716,9.899729677159485,0.5981308411214953,4.0,8.0,4.0,8.0,108.0,80.0,228.0,0.9439252336448598,0,0,14.82722447444863,0.05607476635514019,140,416.4315271671639,47785.96035892737,0.07062364858049582,0.03983273196589565,0.0356054321230503,447.6698450123475,459.9827341081959,0.06977981249624254,0.06954350826700184,45.55323590814196,488.0203392639629,480.7435746061051,480.0178628043848,0.7257118017203084,152.66440469650777,152.66440469650777,152.66440469650777,156.08709497058624,152.19162004355792,97.2337059155791,0.5610913167962467,47743.47193198612,51563.0,-3819.528068013882,52054.0,0.0,0.5610913167962467,34.5345711141011,36.56577937560854,34.5345711141011,36.56577937560854,103.51295921356758,81.20037230297316,224.9298925998547,0.9578124810805752,516.5616119081557,524.2394188766713,0.069339332378456,0.0690888138292191,0.32523793415507857,0.3179934456787365,0.3302805318908426,0.41497489003020105
273,13.65,436.58316543634857,262.53793965088886,852.4896782378145,260.171912192601,0.9366902665632117,427.99396845835804,416.4264392942684,409.0751285734911,416.4264392942684,409.0751285734911,7.351310720777292,0.017653323677612305,156.0,156.0,156.0,155.21548118325683,155.0190513388659,142.01923453989707,154.01375651653964,96.0,0.5420560747663551,47951.01746393864,48534.99663520141,48151.5,-200.48253606136132,48612.0,49992.0,1380.0,0.009981597055528885,2,0,1.5161290322580645,0.9397071490094746,35.80604694060136,9.825516050015676,0.5420560747663551,4.0,8.0,4.0,8.0,104.0,80.0,232.0,0.9532710280373832,0,0,8.44993320482103,0.05607476635514019,140,416.4264392942684,47951.01746393864,1.0161018873131513,1.0095886447708944,0.020291538690822345,447.6698450123475,459.9827341081959,0.06979117773102927,0.06954340517118973,45.64718162839249,487.01406422694527,479.6017572306826,478.88185031935535,0.7199069113272571,153.70585526034102,153.70585526034102,153.70585526034102,157.0693382118702,153.2298453510234,97.00350818743588,0.561091824792134,47955.128971937585,51839.0,-3883.8710280624146,52329.0,0.0,0.561091824792134,34.452262025633544,36.47863047019263,34.452262025633544,36.47863047019263,103.26675724077828,81.00716288566394,224.3969446084142,0.9578124441674568,516.5616119081557,524.2394188766713,0.0715497509405412,0.0710083090079179,0.3252374573514151,0.31804464276494965,0.3302805318908426,0.4245116480745289
274,13.7,437.5638456957837,262.34997990387285,848.6141055510385,260.42049924821316,0.8914604491415117,423.9929746113901,411.5863269660843,393.790833787768,411.5863269660843,393.790833787768,17.795493178316292,0.04323635653665114,158.0,158.0,158.0,157.09539199672136,157.00925766601,145.0027808867189,155.00656881694445,88.0,0.5471698113207547,48061.66991592037,48713.40646919952,48313.5,-251.83008407962916,48772.0,50246.0,1474.0,0.01036898459578872,2,0,1.4411764705882353,0.9481292517006803,35.299986952852485,10.048671843222529,0.5471698113207547,8.0,8.0,8.0,8.0,100.0,80.0,228.0,0.9528301886792453,0,0,13.535278871384627,0.005113736554399617,139,411.5863269660843,48061.66991592037,0.9985302387730083,3.883536941333483,0.03288563779841007,447.6698450123475,459.9827341081959,0.08060296767424202,0.07824154436270736,45.741127348643005,485.0134422583613,478.4423421291684,477.7283177772247,0.7140243519436922,154.76336750799112,154.76336750799112,154.76336750799112,158.9888452516554,154.28408260106033,96.76976049874474,0.5610923416266338,48168.46976788768,52053.0,-3884.530232112316,52541.0,0.0,0.5610923416266338,34.36868521049357,36.39013929131971,34.36868521049357,36.39013929131971,103.01676180030049,80.81097672936653,223.85577909768807,0.9578124066104112,516.5616119081557,524.2394188766713,0.0737942365445555,0.074824546201357,0.3654651304636352,0.36674862048548684,0.3502373246199069,0.43090498486235956
275,13.75,437.58208532178685,262.3157801385364,848.6355709348531,260.49001442585063,0.8613674722211999,423.9940756268867,411.56471348320173,382.6826216600346,411.56471348320173,382.6826216600346,28.882091823167116,0.07017630733871444,158.5,158.5,160.0,158.07453237974414,157.01279674454358,146.0094313705348,156.01280262730012,100.0,0.5660377358490566,48311.88561439251,48967.09401985801,48547.0,-235.1143856074923,49005.0,50466.0,1461.0,0.010323782348511869,2,0,1.4411764705882353,0.9282094594594594,35.07929758502636,9.974757715479779,0.5660377358490566,4.0,8.0,4.0,8.0,104.0,80.0,228.0,0.9528301886792453,0,0,14.43646160427754,0.018867924528301883,139,411.56471348320173,48311.88561439251,0.03875961694602128,0.0727538495495528,0.03507701494158044,447.6698450123475,459.9827341081959,0.0806512476357435,0.07823915076091548,45.83507306889353,485.0119656689942,477.266227242424,476.55815794662783,0.7080692957961787,155.83612298507424,155.83612298507424,155.83612298507424,159.05373512243787,155.353515873947,96.5326437697038,0.5610928669410242,48383.258530632214,52364.0,-3980.7414693677856,52852.0,0.0,0.5610928669410242,34.28390544009486,36.3003744188008,34.28390544009486,36.3003744188008,102.76316656047533,80.6119658286492,223.30681499440385,0.9578123684354208,516.5616119081557,524.2394188766713,0.0760710508869915,0.0748273628330596,0.3654540603912525,0.36696610770838584,0.355226522802173,0.4453620818474202
276,13.8,438.56921758436647,262.051208534197,849.6380269825175,260.4885476328036,0.9026540411545494,423.9955942047099,411.5641916379539,395.3469561034412,411.5641916379539,395.3469561034412,16.217235534512724,0.03940390311890582,159.5,159.5,160.0,159.07706576213386,159.0088204331455,146.01053497868082,157.01049264956723,96.0,0.5283018867924528,48583.27274707254,49172.551698823154,48781.0,-197.72725292746327,49239.0,50656.0,1417.0,0.009988945041061277,2,0,1.46875,0.9352941176470588,36.77014498745339,9.955715124409592,0.5283018867924528,4.0,8.0,4.0,8.0,104.0,80.0,228.0,0.9528301886792453,0,0,11.695196368527903,0.037735849056603765,139,411.5641916379539,48583.27274707254,1.0219727186418948,1.0024571207691448,0.02841645752023045,447.6698450123475,459.9827341081959,0.08065241332794648,0.07823584938086225,45.92901878914405,483.01029425129497,476.0743739048707,475.3723266911428,0.7020472137278944,156.92324539430038,156.92324539430038,156.92324539430038,160.0756674747163,156.43727158618844,96.29235170536404,0.5610934003451958,48599.2519977239,52615.0,-4015.748002276101,53101.0,0.0,0.5610934003451958,34.197992053991506,36.209409269203206,34.197992053991506,36.209409269203206,102.50617885673,80.4102929030172,222.7505008219288,0.9578123296707536,516.5616119081557,524.2394188766713,0.0783783329421768,0.0786456018773276,0.36543879197180357,0.3669713588136495,0.36520491916670517,0.46104243332660444
277,13.85,439.5624693141619,261.7271190719931,847.0567855829142,260.5084114867513,0.8867399236194609,419.9972693436931,408.00827872989663,389.088204070364,408.00827872989663,389.088204070364,18.920074659532645,0.046371791078430105,160.5,160.5,162.0,160.05984397744805,160.00745952073282,148.00166161100634,158.00707525196412,104.0,0.5428571428571428,48667.082032012564,49301.870658429296,48900.5,-233.417967987436,49357.0,50878.0,1521.0,0.010633279610047565,2,0,1.3888888888888888,0.942643391521197,40.232840026440726,10.045036251330973,0.5428571428571428,8.0,4.0,8.0,4.0,100.0,80.0,228.0,0.9428571428571428,0,0,13.750819642511553,0.014555256064689992,138,408.00827872989663,48667.082032012564,1.0447884849351927,2.581317829272416,0.03370230546624437,447.6698450123475,459.9827341081959,0.08859557266216334,0.08692818621121878,46.02296450939457,482.00808641321873,474.867804505771,474.17184064742514,0.6959638583458627,158.02380272406538,158.02380272406538,158.02380272406538,160.1173584083411,157.53442061251667,96.04909032503376,0.5610939414183003,48816.20047752608,52844.0,-4027.7995224739207,53329.0,0.0,0.5610939414183003,34.11101879094136,36.117321916983144,34.11101879094136,36.117321916983144,102.24601918687463,80.20613100074411,222.18731361022776,0.9578122903469122,516.5616119081557,524.2394188766713,0.0807141034897456,0.0805573387707946,0.40563962997792463,0.4027529876906737,0.3751833155312373,0.4658848111950797
278,13.9,439.56588377059535,261.5786906548184,847.0572257776435,260.4444897073445,0.8965050201235555,419.99890562532306,408.0095495717351,391.46900626644094,408.0095495717351,391.46900626644094,16.540543305294136,0.04053959845463378,162.5,162.5,163.5751953125,162.00727235393322,161.00360249965865,149.00268998244462,159.90195133886323,96.0,0.5714285714285714,48918.38719792489,49550.915061303815,49148.0,-229.612802075113,49604.0,51092.0,1488.0,0.010471306662491192,2,0,1.4,0.939625850340136,41.1484780439027,10.124483734521128,0.5714285714285714,4.0,4.0,4.0,4.0,104.0,84.0,224.0,0.9523809523809523,0,0,12.770238996550034,0.02857142857142858,138,408.0095495717351,48918.38719792489,0.14846768516324013,0.06392329508038935,0.03129887280813462,447.6698450123475,459.9827341081959,0.08859273386957411,0.08692462894372022,46.11691022964509,481.0037123908695,473.64759967352023,472.9577744287833,0.6898252447369373,159.13680981210177,159.13680981210177,159.13680981210177,162.0416337063259,158.6439808416019,95.80307739551642,0.5610944897096275,49033.84896376453,53193.5,-4159.6510362354675,53678.0,0.0,0.5610944897096275,34.0230635855868,36.02419487921145,34.0230635855868,36.02419487921145,101.98292060354568,79.99966302199778,221.61775758317853,0.9578122504965788,516.5616119081557,524.2394188766713,0.0830762705655051,0.0824732077157537,0.40562317811495097,0.4027401997534546,0.39514010826030166,0.4804048560149125
279,13.95,440.56366446893367,261.4336150402836,848.0597064420554,260.3798162123783,0.8875962000063745,419.99954953337226,408.00290109993824,388.9349260672375,408.00290109993824,388.9349260672375,19.067975032700758,0.046734900612949694,162.5,162.5,164.0,162.01490460885287,162.00164370308264,149.00143761767566,160.90151947654257,100.0,0.5238095238095238,49182.85686241525,49824.40680993846,49397.0,-214.14313758475328,49852.0,51305.0,1453.0,0.01021342949030309,2,0,1.411764705882353,0.9411276948590381,40.53969670930248,10.068322235763283,0.5238095238095238,4.0,4.0,4.0,4.0,104.0,84.0,224.0,0.9523809523809523,0,0,13.621177269714462,0.04761904761904756,138,408.00290109993824,49182.85686241525,1.0082724115580806,1.0045646537037216,0.03338500102080898,447.6698450123475,459.9827341081959,0.08860758515310574,0.08692322909107042,46.21085594989562,480.0026809628763,472.4148949914372,471.7312573625743,0.6836376288628685,160.26123133650202,160.26123133650202,160.26123133650202,162.05223536412973,159.7649201578133,95.554541769886,0.5610950447397154,49251.93831079797,53392.5,-4140.561689202033,53876.0,0.0,0.5610950447397154,33.93420833136521,35.9301148645464,33.93420833136521,35.9301148645464,101.71712800563888,79.79108116268816,221.04236262719851,0.957812210154528,516.5616119081557,524.2394188766713,0.0854626358192636,0.0843827005771227,0.40561670399289323,0.4028071004781306,0.39514010826030166,0.4956855263025497
280,14.0,441.5424404956004,263.06528885487035,845.372978269591,258.8721975137496,0.9411746299169255,416.00177760510576,404.55961857004473,399.57544350972967,404.55961857004473,399.57544350972967,4.984175060315067,0.012320001383064673,164.5,164.5,166.0,164.00086482517804,163.00019203723832,150.00019205224947,161.00019203954776,92.0,0.5480769230769231,49326.939764282055,49904.05145879759,49530.0,-203.06023571794503,49983.0,51539.0,1556.0,0.010787946991598595,2,0,1.3513513513513513,0.9343724364232978,37.33512178328367,9.521906718179208,0.5480769230769231,8.0,4.0,8.0,4.0,100.0,80.0,224.0,0.9423076923076923,0,0,8.082489090044255,0.024267399267399292,136,404.55961857004473,49326.939764282055,1.902724874380302,3.080815218926356,0.019978487024020337,447.6698450123475,459.9827341081959,0.09629915198133054,0.09561436384858979,46.304801670146134,478.00087318003295,471.1708772596757,470.4934697759071,0.6774074837685475,161.39598522083716,161.39598522083716,161.39598522083716,164.01072580326826,160.896159835792,95.30372263473612,0.5610956060016914,49470.206458695706,53724.0,-4253.793541304294,54205.0,0.0,0.5610956060016914,33.84453861071115,35.835172487571754,33.84453861071115,35.835172487571754,101.44889733188344,79.58058628152855,220.46168254798076,0.957812169357532,516.5616119081557,524.2394188766713,0.0878709017513102,0.0882011997413648,0.4458119825808342,0.4374553780903914,0.41509690098936597,0.5040104255750443
281,14.05,442.561280592504,260.6498143413617,846.5000721592138,261.34145664282636,0.8850462798607508,415.99987091935907,404.4027269652237,383.42846956085737,404.4027269652237,383.42846956085737,20.974257404366313,0.05186477737616734,165.5,165.5,166.0,165.0040239573039,164.00050186035253,152.0001245869123,163.00037607880463,92.0,0.5480769230769231,49556.35186124925,50200.12765651266,49775.5,-219.14813875075197,50228.0,51744.0,1516.0,0.010571273964131107,2,0,1.3611111111111112,0.9398862713241267,53.15576311302451,9.342435002854483,0.5480769230769231,4.0,4.0,4.0,4.0,104.0,84.0,220.0,0.9519230769230769,0,0,12.659160662730972,0.0,136,404.4027269652237,49556.35186124925,2.6215553147832455,2.71432888253319,0.03130335138372988,447.6698450123475,459.9827341081959,0.09664961473098643,0.09561850897318969,46.398747390396665,477.0011798989724,469.91678032405014,469.2456388502741,0.6711414737760606,162.53994643446376,162.53994643446376,162.53994643446376,166.01912347570033,162.0365783289891,95.05086867007928,0.5610961729628408,49688.38969623889,53996.5,-4308.11030376111,54477.0,0.0,0.5610961729628408,33.75414339405179,35.739461950095404,33.75414339405179,35.739461950095404,101.17849466104867,79.36838719382763,219.87629312502665,0.9578121281442504,516.5616119081557,524.2394188766713,0.0902986797872988,0.0901081400534892,0.44583115320040506,0.43903411112541807,0.4250752973538981,0.5172655209014079
282,14.1,442.5589366464608,260.17336203963913,846.485353324625,261.3429275270914,0.8937692663707739,415.9982261517285,404.4188054086671,385.8653040697519,404.4188054086671,385.8653040697519,18.55350133891517,0.045876950059646135,166.0,166.0,166.0,165.0715283059376,165.0053574525508,152.00399124588105,163.00535935297785,100.0,0.5096153846153846,49782.63668085274,50433.305824207106,50004.0,-221.3633191472618,50456.0,51950.0,1494.0,0.010471607314725698,2,0,1.3333333333333333,0.9422918384171476,57.787036543396844,9.477978970445532,0.5096153846153846,4.0,8.0,4.0,8.0,104.0,76.0,224.0,0.9423076923076923,0,0,11.980998441706193,0.03846153846153855,136,404.4188054086671,49782.63668085274,0.4764580673047795,0.014792146300484824,0.029625225833895975,447.6698450123475,459.9827341081959,0.09661369888000271,0.09562208468920819,46.49269311064718,476.0031082337472,468.65388049864896,467.9890340717826,0.6648464268662906,163.6919511635682,163.6919511635682,163.6919511635682,167.04772960979165,163.18501542779276,94.7962371273091,0.5610967450663917,49906.223949174295,54264.5,-4358.276050825705,54745.0,0.0,0.5610967450663917,33.663114709536266,35.6430806914596,33.663114709536266,35.6430806914596,100.90619522458522,79.1546998965672,219.28678997650067,0.9578120865550974,516.5616119081557,524.2394188766713,0.0927434991395076,0.0920119870922407,0.44584769038519445,0.43887232063417503,0.4300644955361642,0.5303399267169923
283,14.15,443.5572349324664,260.0999478261076,847.4919129830259,261.3424070744738,0.8136884417831186,415.9974674160582,404.4080713404398,373.6402902230587,404.4080713404398,443.8877087526983,39.47963741225851,0.09762326770927296,167.5,167.5,168.0,167.06755557200964,167.00705297141502,152.00707818193678,165.0070563328179,92.0,0.5288461538461539,50072.27593166787,50701.74086692724,50279.5,-207.2240683321288,50731.0,52189.0,1458.0,0.010193718982927437,2,0,1.3823529411764706,0.9340836012861736,55.65077278881882,9.425908769257147,0.5288461538461539,4.0,8.0,4.0,8.0,104.0,80.0,220.0,0.9519230769230769,0,0,19.737619673390604,0.019230769230769273,136,404.4080713404398,50072.27593166787,1.000994063214241,1.0065597929538221,0.04880619619674958,447.6698450123475,459.9827341081959,0.09663767652412336,0.09562373417649106,46.5866388308977,475.0042725457051,467.38349161497064,466.7249623094936,0.6585293054770318,164.85080132314852,164.85080132314852,164.85080132314852,169.03904011909594,164.34027675753677,94.54009283180788,0.561097321733519,50123.4460804728,54553.5,-4430.0539195271995,55032.0,0.0,0.561097321733519,33.57154728586735,35.546129010372226,33.57154728586735,35.546129010372226,100.63228233876096,78.93974673030965,218.69378624966043,0.9578120446320982,516.5616119081557,524.2394188766713,0.0952028163911042,0.0939172915239112,0.44585531903239806,0.4389803329661923,0.4450320900829624,0.5470748588786566
