frame,time_sec,route_a_anchor_x,route_a_anchor_y,route_a_tip_x,route_a_tip_y,x_route_a_px,anchor_x_x,anchor_y_x,tip_x_x,tip_y_x,x_px,x_fit_px,kappa_fit_px_inv,quality,centerline_points,quadratic_rmse_px,circle_rmse_px,model_name,route_c_anchor_x,route_c_anchor_y,route_c_tip_x,route_c_tip_y,route_c_axis_theta_rad,x_route_c_px,kappa_route_c_px_inv,temperature_c,x_true_px,kappa_true_px_inv,anchor_x_y,anchor_y_y,tip_x_y,tip_y_y,x_recovery_true,kappa_recovery_true,x_route_a_recovery,x_fit_recovery,x_route_c_recovery,kappa_fit_recovery,kappa_route_c_recovery
253,12.65,587.0,31.0,334.0,300.0,369.2830892418444,585.2547451660041,32.21678383797157,334.80219431886235,298.79120978644744,365.77097314521774,365.77097314521774,0.0037935285901327474,0.9405113268025858,351,1.2229839264466624,0.24532634771857353,circle,585.6037956362063,31.973431654420654,335.0993291357918,299.3059278848761,2.3237091502120304,366.359319899827,0.0037858776035026047,43.76826722338205,365.14172640359465,0.0037622979793644,585.0,32.0,335.44886933622524,298.5571487419333,0.2923344641169236,0.1657950495248337,0.33027400857029443,0.2989785079266179,0.3030627649330854,0.1653442266309771,0.1670670225714145
254,12.7,587.0,31.0,336.0,302.0,369.3805625638685,585.2547451660041,32.21678383797157,336.7375878784787,300.34105887450306,365.58364888235667,365.58364888235667,0.0037675038762311585,0.9457267666406521,350,1.149593823346814,0.2232063273572673,circle,585.6037962112506,31.97343395268521,336.4893987395716,301.0926139035707,2.317611781887189,366.7193968760239,0.0037575414797746563,43.86221294363257,365.7064022443734,0.0037329348756276,585.0,32.0,336.6350600357391,300.4325413191786,0.3030284201490857,0.1723943231646448,0.3321297798541615,0.29541099974348295,0.3099187637812126,0.17113895102533563,0.17337579051837887
255,12.75,587.0,31.0,337.0,304.0,370.1742832774854,585.2547451660041,32.21678383797157,337.7375878784787,302.34105887450306,366.3766738149542,366.3766738149542,0.0037261182587828836,0.9406793285297886,350,1.1308547405457572,0.2446118992295878,circle,585.6037967997081,31.973437425103633,337.71518116908555,303.00663370611295,2.311622742707316,367.297916200959,0.0037249388730262456,43.95615866388309,366.28462245434525,0.0037026540490755,585.0,32.0,337.87516308954906,302.35853903382684,0.3139788824423171,0.1791998523842123,0.3472412388375317,0.31051381073689893,0.32093398576865156,0.18035397056061162,0.18063445025661928
256,12.8,587.0,31.0,338.0,306.0,370.97978381577616,585.2547451660041,32.21678383797157,338.7375878784787,304.34105887450306,367.1816034352489,367.1816034352489,0.0036852991757538806,0.9443867259357058,350,1.1824261865474475,0.22887811769041114,circle,585.6037974987926,31.97344261762738,338.9730849584603,304.9704467159958,2.305497235485028,367.90497769782434,0.0036922536512262547,44.05010438413361,366.87615958088134,0.0036714467741671,585.0,32.0,339.1710309829496,304.33478378795166,0.3251815434483984,0.1862135982238726,0.36257697108772785,0.32584334127069264,0.3324926612696803,0.18944284420118104,0.1879115034488956
257,12.85,587.0,31.0,340.0,308.0,371.13070473891,585.2547451660041,32.21678383797157,340.7375878784787,306.21605887450306,367.23867297510657,367.23867297510657,0.0036732705983244796,0.9383033033045094,349,1.160573768956469,0.2547281246867908,circle,585.6037984295551,31.973450449152875,340.4743490636469,306.9609340777505,2.2988510389656027,368.38371720099354,0.00366558211067719,44.144050104384135,367.4807379325339,0.0036393058891586,585.0,32.0,340.52450365997777,306.3607560143021,0.3366311820616831,0.1934371702651248,0.36545031847622833,0.3269302055526619,0.34160803853414207,0.19212115572165178,0.1938496678120804
258,12.9,587.0,31.0,341.0,310.0,371.96370790710216,585.2547451660041,32.21678383797157,341.7375878784787,308.21605887450306,368.0709248420586,368.0709248420586,0.003648718146119806,0.9439670852051648,349,1.1321812297672973,0.2306559232477091,circle,585.6037997393398,31.97346213899089,341.80230304085626,309.0265809091455,2.2924405026475556,369.04959072283236,0.0036355484375366035,44.23799582463465,368.0980319370373,0.0036062259180794,585.0,32.0,341.9373983278999,308.4357661090731,0.3483216325225581,0.2008717992166885,0.38130966672454525,0.34278007625511764,0.3542865167499482,0.1975880628419279,0.20053637896065066
259,12.95,587.0,31.0,342.0,312.0,372.80826171103024,585.2547451660041,32.21678383797157,342.80219431886235,310.79120978644744,369.3060386790456,369.3060386790456,0.0036109011918566115,0.9432990782304191,348,1.1248813100111443,0.23348756200893853,circle,585.603801662864,31.973479794915793,343.19226254429185,311.2448156961298,2.2856561529111143,369.80512889072236,0.0036010032021362775,44.331941544885176,368.7276647321248,0.0035722031918973,585.0,32.0,343.41149836434136,310.5589463941942,0.360245757730016,0.2085183096830606,0.39738892476627075,0.3663022759598208,0.3686722430007093,0.20600847538586353,0.20822754645788175
260,13.0,587.0,31.0,344.0,314.0,373.0120641480648,585.2547451660041,32.21678383797157,344.8090164499073,312.8232017316459,369.5322857626032,369.5322857626032,0.0035786613895269917,0.9423120490304542,348,1.1255016420382487,0.2376751880823952,circle,585.6038045164472,31.973506318544366,344.8489975505726,313.41787605853085,2.278431991087766,370.3698291377333,0.003565747525812391,44.4258872651357,369.36920702344383,0.0035372359678289,585.0,32.0,344.948541342267,312.7292437446131,0.3723954276126111,0.2163770933498192,0.40126907066031486,0.3706110521411562,0.3794243446316876,0.21318706607989377,0.21607688685729948
261,13.05,587.0,31.0,346.0,317.0,374.0013368960063,585.2547451660041,32.21678383797157,346.7307657474338,315.1840669293046,370.0867088369443,370.0867088369443,0.00352229973976355,0.9388472534281579,348,1.0798354665572925,0.252409929646238,circle,585.6038087764678,31.973546137466915,346.54177056975,315.7176316012675,2.27093586820852,371.0274439273175,0.003524359180341663,44.519832985386216,370.0221762437608,0.0035013245456756,585.0,32.0,346.55020620298274,314.9454130222449,0.3847615032052822,0.2244480828374859,0.4201035980922146,0.3811697957039039,0.391945573529799,0.2257366844167382,0.22529160760705685
262,13.1,587.0,31.0,347.0,319.0,374.8919844435194,585.2547451660041,32.21678383797157,347.7375878784787,317.21605887450306,370.9972867519325,370.9972867519325,0.003502729588422626,0.9376267533574904,348,1.0638373694925571,0.25761330678171424,circle,585.6038151343471,31.97360571265998,348.08581961179476,317.9568714387556,2.263878543625693,371.7542554866236,0.0034895263942072603,44.61377870563675,370.6860360469684,0.0034644713799935,585.0,32.0,348.2180996238404,317.2060114627123,0.3973338270667578,0.2327307264915871,0.43706042390258343,0.3985113515359516,0.4057843345248473,0.23009422063424936,0.2330467955352998
263,13.15,587.0,31.0,349.0,322.0,375.9321747336878,585.2547451660041,32.21678383797157,349.64916623577574,320.47688793976954,372.29541555037645,372.29541555037645,0.003456305718918391,0.9417474915492111,347,1.0286637847996596,0.24007238407744944,circle,585.603824648775,31.973694963836984,349.8862251787991,320.45184285884756,2.2558818494094965,372.53513728616736,0.003447978880838285,44.707724425887264,371.3601961690708,0.0034266811868465,585.0,32.0,349.953741645233,319.5093941633123,0.410101220646865,0.2412239643902277,0.4568643582526793,0.4232336434616195,0.4206526128989368,0.24043106929717684,0.24229695350096883
264,13.2,587.0,31.0,351.0,323.0,375.44640096823406,585.2547451660041,32.21678383797157,351.8090164499073,321.8232017316459,371.9795498962208,371.9795498962208,0.0034076533375035824,0.931637992060669,347,0.9591025123886507,0.2832438411484181,circle,585.603838981102,31.97382947704843,351.7951732674817,322.5552480428501,2.2483501826870462,372.96655745320794,0.00340475270252122,44.80167014613779,372.0440126863052,0.0033879610438413,585.0,32.0,351.7585506405653,321.85371082054115,0.4230514891748858,0.2499262058615224,0.44761582762230073,0.41721812102602757,0.42886701249629383,0.2512641236967035,0.2519208502221528
265,13.25,587.0,31.0,353.0,326.0,376.5381786751511,585.2547451660041,32.21678383797157,353.7307657474338,324.1840669293046,372.6234660371582,372.6234660371582,0.003355281017566536,0.9304249370956816,346,1.0317712404373582,0.28845550233386485,circle,585.6038602423522,31.97402906306251,353.70603927895695,324.9216077901369,2.240395375588383,373.623986448443,0.0033606414357810676,44.89561586638831,372.7367886977688,0.003348320482109,585.0,32.0,353.63382773285906,324.23690386256277,0.4361714345873023,0.2588353088110272,0.46840192247152473,0.4294812206745261,0.44138470380125744,0.2629254684121905,0.2617418034471625
266,13.3,587.0,31.0,355.0,328.0,376.87265753832554,585.2547451660041,32.21678383797157,355.7058875891215,327.2450957951384,373.8106243422561,373.8106243422561,0.0033260850594354343,0.9352325530108205,347,0.9845908157208807,0.2678402432856885,circle,585.603891998727,31.97432719888632,355.6660295844274,327.40235280564514,2.232177930792793,374.36498084832283,0.0033211918303016584,44.98956158663883,373.4377754564042,0.0033077715688782,585.0,32.0,355.58074078216134,326.6567081160141,0.4494468769466513,0.2679485611635674,0.47476998561382666,0.4520901283698122,0.4554935113281989,0.26942630955260494,0.27052488221115784
267,13.35,587.0,31.0,357.0,330.0,377.2280477377047,585.2547451660041,32.21678383797157,357.80219431886235,328.79120978644744,373.75266288488115,373.75266288488115,0.0032788666080444035,0.9369823516710161,344,0.9423973840052319,0.2603633274025588,circle,585.603939759094,31.97477560334486,357.68403297059615,329.67853808771173,2.2242024725842855,374.9333462201327,0.003277828451216804,45.08350730688935,374.1461739678832,0.0032663289792866,585.0,32.0,357.6003080885238,329.1106521371646,0.4628626847215296,0.277262664723934,0.4815361746887434,0.4509862779110758,0.4663153982913726,0.27994008169911583,0.2801793253759711
268,13.4,587.0,31.0,359.0,333.0,378.4019027436305,585.354745166004,32.21678383797157,359.7058875891215,332.2450957951384,375.4122998805703,375.4122998805703,0.0032274041880686515,0.9336198537361885,345,0.9427874093791243,0.27474372980656303,circle,585.6172945570142,31.97544881418004,359.70348955709807,332.3368725681774,2.2156655522168647,375.8377737389744,0.0032336160351329785,45.17745302713987,374.8611370718603,0.0032240100560934,585.0,32.0,359.6933819755182,331.5960613245413,0.4764028142018439,0.2867737217565167,0.5038849196189832,0.48259333442753855,0.48353603287036084,0.29139882593560906,0.290022798538547
269,13.45,587.0,31.0,361.0,335.0,378.80337907679757,585.2547451660041,32.21678383797157,361.80219431886235,333.79120978644744,375.3374173543683,375.3374173543683,0.003197571088138584,0.9368207396364473,345,0.8889007142285522,0.261053312538005,circle,585.593091946695,31.97645398350049,361.79276897317243,334.6865230465415,2.207428649773468,376.45712966446,0.003194027323196668,45.27139874739039,375.5817720142884,0.0031808348560016,585.0,32.0,361.860632438475,334.1100629135606,0.4900503582138862,0.296477224574689,0.5115285315814352,0.4811672296564898,0.49532879884101366,0.29804153457701105,0.298836848029694
270,13.5,587.0,31.0,363.0,339.0,380.8411742445924,585.2547451660041,32.21678383797157,363.64916623577574,337.47688793976954,377.21713080034186,377.21713080034186,0.0031660462149488535,0.9368520547301843,344,0.8272493492378248,0.2609196068287306,circle,585.5803766521542,31.977964773705608,363.90000609750086,337.4876508305069,2.198503139856375,377.4630511239129,0.0031535168700674797,45.36534446764092,376.30714351302754,0.0031368261813572,585.0,32.0,364.102531059298,336.649592933465,0.5037876041775209,0.306368048416317,0.5503256267892913,0.5169655453580332,0.5144819155999839,0.3050609374566115,0.30785611441461425
271,13.55,587.0,31.0,365.0,341.0,381.29253861044805,585.2547451660041,32.21678383797157,365.65933717600524,339.50549550073316,377.6883576781973,377.6883576781973,0.003102699259756714,0.9379127648410018,344,0.8744437634667459,0.25639334214560455,circle,585.5637673787709,31.980229714408413,366.1163411661837,339.94087233762366,2.1899172325829555,378.14934916806686,0.003105606280114069,45.45929018789144,377.0362773119409,0.0030920095960868,585.0,32.0,366.4193354051381,339.2114051830031,0.5175961014144305,0.316440447862001,0.558919045083871,0.5259398539563228,0.5275492842773382,0.3191659204334971,0.3185229507511633
272,13.6,587.0,31.0,368.0,343.0,381.1889295349486,585.2547451660041,32.21678383797157,368.6944856159422,342.2221986956521,378.15566008916596,378.15566008916596,0.0030805584113303597,0.9356772297478085,343,0.8248159063998262,0.26593880795423885,circle,585.5404812790916,31.98362955369465,368.6228492277015,342.4924009063796,2.1805738609739693,378.7729612600882,0.003065058575105492,45.55323590814196,377.7681642111644,0.0030464134248409,585.0,32.0,368.8110741407942,341.7920822540758,0.5314567374742576,0.3266880570274852,0.5569464566559087,0.5348394228091087,0.5394230892335289,0.3240958541485478,0.3275505109120745
273,13.65,587.0,31.0,370.0,346.0,382.510130584799,585.2547451660041,32.21678383797157,370.65933717600524,344.50549550073316,378.91348427098967,378.91348427098967,0.00302510987892422,0.9410883819557423,343,0.8094934242938858,0.24287288147466574,circle,585.5067339991199,31.988714732271408,370.9911063053894,345.0259823997105,2.171569084640602,379.48555370861095,0.0030163443523442647,45.64718162839249,378.50176455338175,0.0030000687344514,585.0,32.0,371.27753309376453,344.388048602274,0.545349823096678,0.3371038937310741,0.5821004877037073,0.5492718509886806,0.552991113098473,0.33644215561338814,0.33839626843586
274,13.7,587.0,31.0,373.0,348.0,382.47222121351507,585.2547451660041,32.21678383797157,373.6944856159422,347.2221986956521,379.4550761428143,379.4550761428143,0.0029748587957331494,0.9363373105703665,344,0.741132859253687,0.2631179715314546,circle,585.4565751128869,31.996384753221214,373.63842655137296,347.60473257821957,2.161891127402188,380.0994044679006,0.002967000182040481,45.741127348643005,379.2360131378947,0.0029530092969684,585.0,32.0,373.81824251581634,346.99558563036544,0.5592551852751446,0.3476803678010731,0.5813787402434045,0.5595862299438864,0.5646790586679533,0.34763118073433136,0.3493822777775337
275,13.75,587.0,31.0,375.0,351.0,383.85413896426854,585.2547451660041,32.21678383797157,375.7058875891215,350.2450957951384,380.85788808701557,380.85788808701557,0.00291198966546271,0.9433112740011054,343,0.7487641372049803,0.2334358469500363,circle,585.3821635162977,32.007836638558445,376.1564932351029,350.27935453102043,2.1523428596011493,380.8833682456967,0.002914207158759654,45.83507306889353,379.96982452623627,0.0029052715337221,585.0,32.0,376.43246578521024,349.61084871594244,0.5731522677357686,0.3584092936475879,0.6076887420496342,0.5863021663308842,0.5796060190482382,0.36162977008320335,0.3611361413721129
276,13.8,587.0,31.0,378.0,353.0,383.8814921300583,585.2547451660041,32.21678383797157,378.6944856159422,352.2221986956521,380.8813547072437,380.8813547072437,0.002860397875252309,0.9405047032794264,342,0.6615208582307118,0.2453545176992796,circle,585.2700165878496,32.02514698640965,378.96793527012073,352.7449022717102,2.1424097475958384,381.341985868708,0.0028635812886233522,45.92901878914405,380.70209869519385,0.00285689444006,585.0,32.0,379.1191897888466,352.22988607830496,0.587020237995521,0.3692819071777337,0.6082095124362524,0.5867490777902741,0.5883382682697962,0.3731173202023455,0.3724075089688059
277,13.85,583.0,31.0,381.0,356.0,382.6604238747456,585.0,32.410909090909094,382.0791977365286,355.44454006892244,381.4807711197121,381.4807711197121,0.0028138601661160966,0.9349903470165646,342,0.6352974738237388,0.2688762951727934,circle,584.9353871542097,32.07689174530801,381.9173516987802,355.439446573914,2.1314310442695894,381.8110325612204,0.002814499745627491,46.02296450939457,381.4317269856225,0.002807919490624,585.0,32.0,381.87711721327673,354.8486593431131,0.6008381000221737,0.3802888870842761,0.584961885733947,0.5981646996852995,0.5972690908332045,0.38347951666717234,0.38333504684281783
278,13.9,583.0,31.0,384.0,358.0,382.79237191981764,585.0,32.410909090909094,385.0922159937751,357.47068294144333,381.6110306084455,381.6110306084455,0.00276354823683832,0.9266223511679715,341,0.6392397192508771,0.3048367383588061,circle,584.824644785983,32.09400721624019,384.83515704443784,357.884315295137,2.121344383678179,382.2762352609277,0.002765174341586133,46.11691022964509,382.1575982885151,0.0027583905252678,585.0,32.0,384.7046609575027,357.4630656272646,0.614584811387471,0.3914203804854159,0.5874740130311618,0.6006454343476968,0.6061267223514034,0.39468208992179615,0.3943168780549769
279,13.95,583.0,31.0,387.0,361.0,383.8176650442238,585.0,32.410909090909094,388.0791977365286,360.44454006892244,382.60144460875813,382.60144460875813,0.0027215494235560502,0.9368329819851561,340,0.5827042699339906,0.2610010409850809,circle,584.7498481441899,32.1055670821536,387.7711555728968,360.5166645914845,2.111063641238095,382.9548985120562,0.002717456315404836,46.21085594989562,382.8786054036813,0.0027083536159557,585.0,32.0,387.59994085877986,360.0689609318606,0.628239403689189,0.4026660328388471,0.6069943238024311,0.6195074333052331,0.6190487217448315,0.40403364509282225,0.4049408419025109
280,14.0,583.0,31.0,390.0,364.0,384.8869964028403,585.0,32.410909090909094,390.6369497826813,362.4523552262229,383.0200405420964,383.0200405420964,0.0026783417319792757,0.9341615871793864,342,0.5727075159711719,0.27242340068658566,circle,584.7000615862773,32.113261444703625,390.66973444683026,362.99951441122937,2.1011527197127498,383.57982252989865,0.0026687064606941997,46.304801670146134,383.5936515012287,0.0026578569152346,585.0,32.0,390.560782895363,362.66218459899824,0.6417811049201034,0.4140150219972899,0.6273530679905839,0.6274794087172963,0.6309475062540422,0.4136543719661567,0.4157945325403129
281,14.05,583.0,31.0,393.0,366.0,385.12984823303424,585.0,32.410909090909094,394.0394183600316,365.4412317836509,383.89469854780066,383.89469854780066,0.002616447196603264,0.9339872798028291,341,0.5371243811580065,0.27316983960328567,circle,584.6668182900574,32.118398830339856,393.73003254842547,365.5930901987009,2.090800631489101,384.268429528851,0.0026153194165176104,46.398747390396665,384.3016566120701,0.0026069504871196,585.0,32.0,393.58472099763594,365.23858455951427,0.655189462386648,0.4254560962164225,0.6319766659489757,0.6441368856780286,0.6440588382850259,0.42743595570909904,0.42768064922719906
282,14.1,583.0,31.0,396.0,369.0,386.2809858121417,585.0,32.410909090909094,396.6952960330896,367.86050283350744,384.6883043168066,384.6883043168066,0.0025537592472759437,0.9360464777998402,342,0.5153176286123653,0.2643605918731677,circle,584.64457790557,32.121835439302686,396.703187940828,368.1297886269086,2.080779127562211,384.9978060550522,0.002561572128066507,46.49269311064718,385.0015640709724,0.0025556861214823,585.0,32.0,396.6690015618787,367.7940430746136,0.6684444647288083,0.4369776158706527,0.6538928992190258,0.6592507584453354,0.6579464371987434,0.441394202880345,0.4396469708692143
283,14.15,583.0,31.0,399.0,371.0,386.5953957304717,585.0,32.410909090909094,400.06525678172716,370.42277576815405,385.2958360323196,385.2958360323196,0.0025043137618410496,0.928019160067272,341,0.5186172416399948,0.29881159913943794,circle,584.629830388774,32.12411363941248,399.814759943705,370.6300031638226,2.0705425219442564,385.6719428560081,0.0025114538116585046,46.5866388308977,385.69234683443,0.0025041171332666,585.0,32.0,399.810590719785,370.3245026555057,0.6815266615693941,0.4485675985787023,0.6598788745165054,0.6708209327169625,0.6707822513061885,0.45240385169815533,0.45080533646453264
284,14.2,583.0,31.0,402.0,374.0,387.82728114458376,585.0,32.410909090909094,402.6952960330896,372.86050283350744,386.18768878352796,386.18768878352796,0.002476723974498673,0.9377835127485455,342,0.5004709272035143,0.2569446130275921,circle,584.6198734986558,32.12565090917691,402.8504422491927,373.14005806924774,2.0605140885035595,386.4336321122786,0.002466089968477602,46.68058455114823,386.37301359587303,0.0024522981480844,585.0,32.0,403.00618437259135,372.8259918323916,0.6944172793252156,0.4602137673904574,0.6833324465201106,0.687805876041934,0.6852850965554945,0.4585470590491601,0.4609051638988872
285,14.25,583.0,31.0,405.0,377.0,389.1015291668744,585.0,32.410909090909094,405.67007273746833,375.8542233678843,387.443586775595,387.443586775595,0.0024209153536790705,0.9399828998251246,343,0.46280440357930075,0.2475743822358296,circle,584.6132136828444,32.126677785126304,406.0228994223536,375.7209541569845,2.050135283296395,387.2357513236113,0.0024140282151728838,46.774530271398746,387.0426146225352,0.0024002848759457,585.0,32.0,406.2522209524317,375.2946504380894,0.707098331746974,0.4719036016403612,0.7075925500970217,0.7117239008372852,0.7005577431074667,0.47097353865242336,0.47249621720119966
286,14.3,583.0,31.0,409.0,379.0,389.0758280849634,585.0,32.410909090909094,409.6952960330896,377.86050283350744,387.3850294601643,387.3850294601643,0.002371774642737214,0.9283858320386092,344,0.45452965750148966,0.29723146128087896,circle,584.608805282862,32.12735547725234,409.4636635254417,378.04094307676337,2.0394921462754008,387.72674755192145,0.0023621068443909713,46.86847599164927,387.7002472416498,0.0023481338750638,585.0,32.0,409.54489682638416,377.7267540725944,0.7195527238180565,0.4836243900316407,0.7071032333405566,0.7106087025239921,0.7099064929533574,0.4819153256602534,0.4840560156724459
287,14.35,583.0,31.0,412.0,381.0,389.53947168419273,585.0,32.410909090909094,413.05132421612086,380.4049874065903,388.1574753197599,388.1574753197599,0.0022915560369555334,0.9351111094785183,343,0.3671480620039599,0.2683596923469857,circle,584.6058193665197,32.12781157181124,412.7854071555423,380.3939007580582,2.029117503798579,388.3445930220132,0.002303566743051964,46.96242171189979,388.3450609084823,0.0022959023078275,585.0,32.0,412.880184211868,380.1187374231274,0.7317643477340618,0.4953632854808232,0.7159304330248499,0.7253195941247234,0.7216704992944732,0.49977699029035555,0.4970894114355831
288,14.4,583.0,31.0,415.0,383.0,390.035895783965,585.0,32.410909090909094,416.05132421612086,382.4049874065903,388.63801911955227,388.63801911955227,0.0022530851744084193,0.9300921889527963,344,0.37741571459184264,0.28988627936579603,circle,584.6038049888436,32.12811478317727,416.0775192219866,382.62802731005706,2.018980030904701,388.91039800411966,0.0022539034544847396,47.05636743215031,388.9762617949621,0.0022436476911575,585.0,32.0,416.2538514268935,382.4672161297344,0.7437181698033178,0.5071073612243193,0.7253817328251039,0.7344713394028325,0.7324436354904001,0.5083430036005026,0.50814646941789
289,14.45,583.0,31.0,419.0,386.0,391.05114754978024,585.0,32.410909090909094,420.02684848462764,384.9731515153724,389.2509158682611,389.2509158682611,0.0022017997497120927,0.9323059165907212,346,0.38472827990413805,0.2803771258763938,circle,584.6024121799109,32.12831795980173,419.5912586284231,384.9579874567347,2.008254753974488,389.5092508191656,0.002202302170970002,47.150313152400834,389.59311684517303,0.002191427643555,585.0,32.0,419.66148525633565,384.7690069089059,0.7554003072506631,0.5188436676687338,0.7447108685698424,0.746143688371621,0.7438460146525373,0.5197623376491546,0.5196350035090548
290,14.5,583.0,31.0,422.0,388.0,391.6248204595822,585.0,32.410909090909094,422.6822215845677,386.8438100703706,389.83296741866013,389.83296741866013,0.002150525091973336,0.9362823697468865,347,0.40029648404245505,0.26335268367967446,circle,584.6014135807479,32.12845417760427,422.8910669854624,387.10402629463647,1.9982588962424885,390.0742147281485,0.00215065544369359,47.24425887265136,390.1949572525752,0.0021392996311983,585.0,32.0,423.098515177133,387.02114567654974,0.7667980940698428,0.5305592894546909,0.7556328900033509,0.7572286041072568,0.754603136505012,0.5311792743015502,0.531133655220745
291,14.55,583.0,31.0,426.0,390.0,391.8290443548053,585.0,32.410909090909094,427.02684848462764,388.9731515153724,389.98993489891575,389.98993489891575,0.0021081802482215578,0.9312599003344402,349,0.3946238089070837,0.28486751245306136,circle,584.6006516474429,32.1285446922991,426.52757473013986,389.26019174548424,1.9874948728577766,390.5510350428282,0.002100532270048143,47.338204592901874,390.78118132326904,0.0020873207154655,585.0,32.0,426.5602391521578,389.22090344615646,0.7779001352486353,0.5422414022005557,0.759521059939127,0.7602179807194754,0.7636819717105715,0.5406078774359251,0.5422931022336981
292,14.6,583.0,31.0,430.0,393.0,393.0050890255748,585.0,32.410909090909094,430.03798679749923,391.39058463107216,390.99825189723384,390.99825189723384,0.0020374766393566304,0.9347354457279397,350,0.3702275619707359,0.2699669419026755,circle,584.5999963975466,32.128605378120795,429.95956669710097,391.4714644978087,1.9771832278299615,391.2044898748612,0.0020444791630390745,47.432150313152405,391.3512566997469,0.0020355473042322,585.0,32.0,430.04185067536287,391.36579981733735,0.788696348882752,0.5538773283975471,0.7819114933750401,0.779420934398582,0.7761239934778069,0.5563509103318128,0.554772792406627
293,14.65,583.0,31.0,433.0,394.0,392.77092560422545,585.0,32.410909090909094,434.02684848462764,392.9731515153724,390.89387708256703,390.89387708256703,0.0019870148152922647,0.9361981123370988,351,0.34221937016913234,0.26371266568493734,circle,584.5993394965767,32.12864594141445,433.5061609232613,393.44154351338165,1.9668746920950761,391.63268321635087,0.0019928371944633243,47.52609603340292,391.90472193004,0.001984034909236,585.0,32.0,433.5384667304147,393.4536139128897,0.7991779958926949,0.5654545919412698,0.7774533119562866,0.777433161967238,0.7842769531228126,0.5675868595143995,0.5662703846389583
294,14.7,583.0,31.0,436.0,397.0,394.4172917101886,585.0,32.410909090909094,437.1457766321157,396.3299272625317,392.8077432468943,392.8077432468943,0.0019441203281406417,0.9320082779758748,354,0.36295618171527416,0.2816543295505066,circle,584.5985730998664,32.128672914312816,436.9028841447092,395.7271939621189,1.9566407284296647,392.4511447863166,0.001943477293298712,47.620041753653446,392.4411873777841,0.0019328379117039,585.0,32.0,437.0451563119108,395.482392668088,0.8093376972587698,0.5769609708064034,0.8087980827995498,0.8138819011662091,0.7998607642295064,0.5771378475491165,0.5772598963069037
295,14.75,583.0,31.0,440.0,398.0,393.8756148836838,585.0,32.410909090909094,441.1561899296294,397.3177784154323,392.2347064906234,392.2347064906234,0.001890866619507377,0.9366730239010665,355,0.33446498575319017,0.261684073049993,circle,584.5975734581046,32.12869101032229,440.4714717601869,397.48353356973865,1.9465372313564195,392.75500527969655,0.0018922787508803777,47.71398747390397,392.96033547917426,0.001882009338306,585.0,32.0,440.55696915263536,397.4504564226627,0.8191694388873656,0.5883845474004127,0.7984852271495205,0.8029686682191793,0.8056463804458158,0.5889954443578331,0.5886587639304772
296,14.8,583.0,31.0,443.0,400.0,394.66568130507625,585.0,32.410909090909094,444.1561899296294,399.3177784154323,393.0109789721673,393.0109789721673,0.0018388299810777953,0.9350329013509827,357,0.31109787840774866,0.2686942468075122,circle,584.5961674525475,32.12870306608096,443.82057616509314,399.3872681591715,1.936836559883876,393.3149129343664,0.0018414550362689062,47.80793319415449,393.461920362864,0.0018316006493405,585.0,32.0,444.068964302268,399.3564018127319,0.8286685644125128,0.5997137561683185,0.8135271129365316,0.8177524361516031,0.8163072293454562,0.6005820454343546,0.5999741797144036
297,14.85,583.0,31.0,447.0,402.0,395.1417467188199,585.0,32.410909090909094,447.1583912284518,400.8416087715482,393.37194813038434,393.37194813038434,0.00178347284869517,0.9307292333760404,359,0.3114927107680819,0.28714751275235467,circle,584.5941288169488,32.128711085667675,447.1970137330925,401.1857950971738,1.9271910230321927,393.8033754203262,0.0017906396433162745,47.90187891440501,393.9457668582757,0.0017816615408678,585.0,32.0,447.576238212219,401.1991020054763,0.837831756415046,0.6109374280626352,0.8225908085788007,0.8246269349812269,0.8256077357995608,0.6129079955536276,0.6112877427602822
298,14.9,583.0,31.0,450.0,404.0,396.00252524447365,585.0,32.410909090909094,451.13949716649256,403.3047039669104,394.31058988614643,394.31058988614643,0.001743650056031389,0.9310055257614607,361,0.34194152666874383,0.28596026570293404,circle,584.591133450454,32.12871644959776,450.69488916087175,403.0978428251193,1.9171805860619682,394.3935812848292,0.0017436539475986527,47.995824634655534,394.4117689264067,0.0017322397622986,585.0,32.0,451.07395199743024,402.9777043625002,0.8466570067048712,0.6220448315397464,0.8389789652200814,0.8425029543156627,0.8368454738241616,0.6217750328233901,0.6217486602080976
299,14.95,583.0,31.0,454.0,406.0,396.5677747876143,585.0,32.410909090909094,454.57434806068716,404.9727844053889,394.73180974129355,394.73180974129355,0.0016862256532938788,0.9375119853772503,363,0.30958899746136886,0.25810294726756233,circle,584.5866811646383,32.128720055087804,454.1459878951456,404.82631749380124,1.9074628616858362,394.86488017702357,0.0016936111765597632,48.08977035490605,394.85988755479474,0.0016833809507183,585.0,32.0,454.55735756842387,404.6916256575309,0.8551435764553419,0.6330257097951645,0.8497406161887394,0.8505249011643246,0.8458191791027835,0.6345612862528354,0.6328902063468179
